"chrom" "begin" "end" "markers" "rec_rate" "chr_length" "rec_sd" "GC" "chr_type" "gene_ex_bin" "gen_feat" "count_var" "length_var" "density_var" "prop_var" "rel_pos" "pos_group"
"2343" "LR999932.1" 6000001 8000000 8 1.5225 15426761 0.480825184 0.321742 "Autosome" "1" "simple" 735 30336 0.3675 0.015168 0.453756981131684 "1"
"2344" "LR999932.1" 8000001 10000000 8 1.08 15426761 0.70652065 0.310988 "Autosome" "1" "simple" 721 30485 0.3605 0.0152425 0.583401823623248 "1"
"2345" "LR999932.1" 10000001 12000000 6 0 15426761 0 0.321043 "Autosome" "0" "simple" 676 28334 0.338 0.014167 0.713046666114812 "3"
"2346" "LR999932.1" 12000001 14000000 3 10.93 15426761 1.541525219 0.327094 "Autosome" "1" "simple" 696 28538 0.348 0.014269 0.842691508606376 "4"
"2347" "LR999932.1" 14000001 15426761 6 4.751666667 15426761 2.977169237 0.351394 "Autosome" "1" "simple" 485 21054 0.339930794295611 0.0147565009136078 0.953756981131684 "5"
"2348" "LR999933.1" 1 2000000 6 3.393333333 15296561 1.269719129 0.338157 "Autosome" "0" "simple" 626 26275 0.313 0.0131375 0.0653742040449484 "5"
"2349" "LR999933.1" 2000001 4000000 5 6.796 15296561 2.022740715 0.326144 "Autosome" "1" "simple" 647 26673 0.3235 0.0133365 0.196122546760674 "4"
"2350" "LR999933.1" 4000001 6000000 11 2.125454545 15296561 0.045025245 0.320224 "Autosome" "1" "simple" 684 28068 0.342 0.014034 0.326870889476399 "2"
"2351" "LR999933.1" 6000001 8000000 7 1.434285714 15296561 2.159937168 0.315228 "Autosome" "1" "simple" 696 30218 0.348 0.015109 0.457619232192125 "1"
"2352" "LR999933.1" 8000001 10000000 13 1.035384615 15296561 0.196325214 0.317506 "Autosome" "1" "simple" 698 29086 0.349 0.014543 0.58836757490785 "1"
"2353" "LR999933.1" 10000001 12000000 9 2.204444444 15296561 0.962939654 0.328555 "Autosome" "1" "simple" 693 29061 0.3465 0.0145305 0.719115917623576 "3"
"2354" "LR999933.1" 12000001 14000000 12 4.063333333 15296561 2.008764131 0.328822 "Autosome" "1" "simple" 657 27235 0.3285 0.0136175 0.849864260339301 "4"
"2355" "LR999933.1" 14000001 15296561 7 1.86 15296561 1.309350984 0.340802 "Autosome" "1" "simple" 412 18600 0.317763684084281 0.0143456420484651 0.957619232192125 "5"
"2356" "LR999934.1" 1 2000000 3 0 14945938 0 0.334681 "Autosome" "1" "simple" 649 26005 0.3245 0.0130025 0.0669078447936824 "5"
"2357" "LR999934.1" 2000001 4000000 3 0 14945938 0 0.34593 "Autosome" "1" "simple" 568 23446 0.284 0.011723 0.200723467473236 "3"
"2358" "LR999934.1" 4000001 6000000 2 12.01 14945938 0 0.3371 "Autosome" "1" "simple" 617 24524 0.3085 0.012262 0.334539090152789 "2"
"2359" "LR999934.1" 6000001 8000000 7 4.85 14945938 3.64248084 0.330473 "Autosome" "1" "simple" 712 28608 0.356 0.014304 0.468354712832343 "1"
"2360" "LR999934.1" 8000001 10000000 5 4.736 14945938 0.498628118 0.327718 "Autosome" "1" "simple" 782 32352 0.391 0.016176 0.602170335511896 "2"
"2361" "LR999934.1" 10000001 12000000 11 3.816363636 14945938 1.781725415 0.337467 "Autosome" "1" "simple" 718 29864 0.359 0.014932 0.73598595819145 "3"
"2362" "LR999934.1" 12000001 14000000 7 2.151428571 14945938 1.179483341 0.340871 "Autosome" "1" "simple" 692 28713 0.346 0.0143565 0.869801580871003 "4"
"2363" "LR999934.1" 14000001 14945938 1 3.08 14945938 NA 0.348981 "Autosome" "0" "simple" 274 12053 0.289659575997581 0.0127418498886819 0.968354712832343 "5"
"2364" "LR999935.1" 1 2000000 6 2.91 14868897 0 0.345508 "Autosome" "1" "simple" 692 31485 0.346 0.0157425 0.0672545179376789 "5"
"2365" "LR999935.1" 2000001 4000000 4 2.62 14868897 0 0.326293 "Autosome" "0" "simple" 673 27527 0.3365 0.0137635 0.201763486558552 "3"
"2366" "LR999935.1" 4000001 6000000 12 3.628333333 14868897 1.772598674 0.325335 "Autosome" "1" "simple" 588 24912 0.294 0.012456 0.336272455179426 "2"
"2367" "LR999935.1" 6000001 8000000 6 3.21 14868897 1.035895748 0.326796 "Autosome" "1" "simple" 710 31739 0.355 0.0158695 0.470781423800299 "1"
"2368" "LR999935.1" 8000001 10000000 10 3.682 14868897 0.601309682 0.322991 "Autosome" "1" "simple" 674 28911 0.337 0.0144555 0.605290392421173 "2"
"2369" "LR999935.1" 10000001 12000000 15 3.51 14868897 0.772389613 0.327179 "Autosome" "1" "simple" 673 27903 0.3365 0.0139515 0.739799361042046 "3"
"2370" "LR999935.1" 12000001 14000000 6 5.875 14868897 1.149986956 0.333681 "Autosome" "0" "simple" 664 28354 0.332 0.014177 0.87430832966292 "4"
"2371" "LR999935.1" 14000001 14868897 7 3.277142857 14868897 0.585540044 0.338626 "Autosome" "0" "simple" 306 12716 0.352170625517179 0.0146346459937139 0.970781423800299 "5"
"2372" "LR999936.1" 1 2000000 11 0.859090909 14774369 0.537223502 0.339898 "Autosome" "1" "simple" 704 29640 0.352 0.01482 0.0676848195682672 "5"
"2373" "LR999936.1" 2000001 4000000 12 1.4225 14774369 0.378684925 0.332372 "Autosome" "1" "simple" 734 30550 0.367 0.015275 0.203054391020016 "3"
"2374" "LR999936.1" 4000001 6000000 4 4.11 14774369 0.635085296 0.323536 "Autosome" "1" "simple" 666 27865 0.333 0.0139325 0.338423962471764 "2"
"2375" "LR999936.1" 6000001 8000000 12 4.32 14774369 0.830892182 0.326384 "Autosome" "1" "simple" 631 26618 0.3155 0.013309 0.473793533923513 "1"
"2376" "LR999936.1" 8000001 10000000 6 2.986666667 14774369 0.554496769 0.325262 "Autosome" "1" "simple" 618 25052 0.309 0.012526 0.609163105375262 "2"
"2377" "LR999936.1" 10000001 12000000 8 3.155 14774369 1.302283708 0.326252 "Autosome" "1" "simple" 667 26906 0.3335 0.013453 0.74453267682701 "3"
"2378" "LR999936.1" 12000001 14000000 11 3.156363636 14774369 1.038212625 0.336177 "Autosome" "1" "simple" 650 27578 0.325 0.013789 0.879902248278759 "4"
"2379" "LR999936.1" 14000001 14774369 2 3.48 14774369 0 0.354929 "Autosome" "1" "simple" 248 11575 0.320260754239904 0.0149476541545439 0.973793533923513 "5"
"2380" "LR999937.1" 1 2000000 13 3.892307692 14615999 0.801728901 0.34601 "Autosome" "1" "simple" 661 31271 0.3305 0.0156355 0.0684182107565826 "5"
"2381" "LR999937.1" 2000001 4000000 6 6.363333333 14615999 1.572229839 0.33239 "Autosome" "1" "simple" 666 28399 0.333 0.0141995 0.205254563851571 "3"
"2382" "LR999937.1" 4000001 6000000 4 3.2275 14615999 0.317424532 0.328733 "Autosome" "1" "simple" 664 27813 0.332 0.0139065 0.34209091694656 "2"
"2383" "LR999937.1" 6000001 8000000 17 5.264117647 14615999 1.867113611 0.320783 "Autosome" "0" "simple" 682 29533 0.341 0.0147665 0.478927270041548 "1"
"2384" "LR999937.1" 8000001 10000000 7 2.905714286 14615999 2.448147988 0.319205 "Autosome" "1" "simple" 655 26768 0.3275 0.013384 0.615763623136537 "2"
"2385" "LR999937.1" 10000001 12000000 12 2.033333333 14615999 1.920119946 0.322204 "Autosome" "0" "simple" 680 27805 0.34 0.0139025 0.752599976231525 "3"
"2386" "LR999937.1" 12000001 14000000 7 5.767142857 14615999 2.136950431 0.338391 "Autosome" "1" "simple" 655 27026 0.3275 0.013513 0.889436329326514 "4"
"2387" "LR999937.1" 14000001 14615999 3 4.733333333 14615999 2.361362601 0.344682 "Autosome" "1" "simple" 184 7197 0.298701783606792 0.0116834605250983 0.978927270041548 "5"
"2388" "LR999938.1" 1 2000000 7 1.46 14605406 0.67955868 0.341935 "Autosome" "1" "simple" 632 29780 0.316 0.01489 0.0684678330749587 "5"
"2389" "LR999938.1" 2000001 4000000 2 3.55 14605406 0.014142136 0.33198 "Autosome" "0" "simple" 624 27039 0.312 0.0135195 0.205403430757077 "3"
"2390" "LR999938.1" 4000001 6000000 15 1.609333333 14605406 0.517210467 0.323533 "Autosome" "1" "simple" 653 25953 0.3265 0.0129765 0.342339028439196 "2"
"2391" "LR999938.1" 6000001 8000000 6 2.663333333 14605406 0.704320003 0.317859 "Autosome" "1" "simple" 643 26520 0.3215 0.01326 0.479274626121314 "1"
"2392" "LR999938.1" 8000001 10000000 14 0.914285714 14605406 0.892228966 0.318713 "Autosome" "1" "simple" 619 26265 0.3095 0.0131325 0.616210223803433 "2"
"2393" "LR999938.1" 10000001 12000000 15 1.365333333 14605406 1.294338588 0.320241 "Autosome" "0" "simple" 680 29368 0.34 0.014684 0.753145821485551 "3"
"2394" "LR999938.1" 12000001 14000000 9 3.84 14605406 2.256091753 0.334888 "Autosome" "1" "simple" 771 31815 0.3855 0.0159075 0.89008141916767 "4"
"2395" "LR999938.1" 14000001 14605406 0 NA 14605406 NA 0.354574 "Autosome" "0" "simple" 239 10225 0.394776397987466 0.0168894923406772 0.979274626121314 "5"
"2396" "LR999939.1" 1 2000000 4 6.71 13916383 0 0.335182 "Autosome" "0" "simple" 645 26144 0.3225 0.013072 0.0718577880473683 "5"
"2397" "LR999939.1" 2000001 4000000 7 3.295714286 13916383 1.560543251 0.324288 "Autosome" "1" "simple" 681 28298 0.3405 0.014149 0.215573292284353 "3"
"2398" "LR999939.1" 4000001 6000000 12 3.285 13916383 0.384080957 0.319077 "Autosome" "1" "simple" 711 29728 0.3555 0.014864 0.359288796521337 "2"
"2399" "LR999939.1" 6000001 8000000 9 3.59 13916383 0.93682976 0.317629 "Autosome" "1" "simple" 605 25557 0.3025 0.0127785 0.503004300758322 "1"
"2400" "LR999939.1" 8000001 10000000 12 3.171666667 13916383 0.551524059 0.316262 "Autosome" "0" "simple" 720 30293 0.36 0.0151465 0.646719804995307 "2"
"2401" "LR999939.1" 10000001 12000000 15 3.164666667 13916383 0.409683966 0.327677 "Autosome" "0" "simple" 704 30375 0.352 0.0151875 0.790435309232291 "3"
"2402" "LR999939.1" 12000001 13916383 6 1.766666667 13916383 1.408029356 0.347651 "Autosome" "1" "simple" 641 27264 0.334484286283066 0.0142268012187543 0.93114654863983 "5"
"2403" "LR999940.1" 1 2000000 0 0 13819298 0 0.373277 "W" "1" "simple" 610 30123 0.305 0.0150615 0.0723626120516397 "5"
"2404" "LR999940.1" 2000001 4000000 0 0 13819298 0 0.375773 "W" "1" "simple" 564 30032 0.282 0.015016 0.217087763792343 "3"
"2405" "LR999940.1" 4000001 6000000 0 0 13819298 0 0.368288 "W" "1" "simple" 526 25010 0.263 0.012505 0.361812915533047 "2"
"2406" "LR999940.1" 6000001 8000000 0 0 13819298 0 0.364058 "W" "1" "simple" 445 20879 0.2225 0.0104395 0.50653806727375 "1"
"2407" "LR999940.1" 8000001 10000000 0 0 13819298 0 0.369714 "W" "1" "simple" 521 22956 0.2605 0.011478 0.651263219014454 "2"
"2408" "LR999940.1" 10000001 12000000 0 0 13819298 0 0.365091 "W" "1" "simple" 608 28566 0.304 0.014283 0.795988370755157 "3"
"2409" "LR999940.1" 12000001 13819298 0 0 13819298 0 0.373158 "W" "1" "simple" 583 26775 0.320453273735254 0.0147172151016491 0.934175491403398 "5"
"2410" "LR999941.1" 1 2000000 13 9.013846154 13774036 1.40978449 0.334347 "Autosome" "1" "simple" 673 28381 0.3365 0.0141905 0.0726003983146262 "5"
"2411" "LR999941.1" 2000001 4000000 12 4.800833333 13774036 1.129066053 0.328401 "Autosome" "1" "simple" 680 28519 0.34 0.0142595 0.217801122343516 "3"
"2412" "LR999941.1" 4000001 6000000 9 3.232222222 13774036 2.831178102 0.324996 "Autosome" "1" "simple" 618 25371 0.309 0.0126855 0.363001846372407 "2"
"2413" "LR999941.1" 6000001 8000000 5 3.052 13774036 1.351321575 0.325381 "Autosome" "1" "simple" 737 31880 0.3685 0.01594 0.508202570401297 "1"
"2414" "LR999941.1" 8000001 10000000 10 1.76 13774036 0.425754233 0.322799 "Autosome" "1" "simple" 712 30231 0.356 0.0151155 0.653403294430187 "2"
"2415" "LR999941.1" 10000001 12000000 4 2.9125 13774036 0.709712383 0.325976 "Autosome" "1" "simple" 708 29775 0.354 0.0148875 0.798604018459078 "3"
"2416" "LR999941.1" 12000001 13774036 6 1.37 13774036 0.996373424 0.341165 "Autosome" "1" "simple" 556 22481 0.313409648958646 0.0126722343853225 0.935602208386852 "5"
"2417" "LR999942.1" 1 2000000 8 3.63875 13550656 3.378750562 0.337422 "Autosome" "1" "simple" 619 25098 0.3095 0.012549 0.0737972021428335 "5"
"2418" "LR999942.1" 2000001 4000000 6 3.745 13550656 0.89103872 0.331106 "Autosome" "1" "simple" 701 28290 0.3505 0.014145 0.221391532631335 "3"
"2419" "LR999942.1" 4000001 6000000 13 4.073076923 13550656 1.456968226 0.325684 "Autosome" "1" "simple" 671 28312 0.3355 0.014156 0.368985863119837 "2"
"2420" "LR999942.1" 6000001 8000000 12 0.610833333 13550656 0.816015356 0.31927 "Autosome" "1" "simple" 634 27253 0.317 0.0136265 0.516580193608339 "1"
"2421" "LR999942.1" 8000001 10000000 5 5.562 13550656 0.77370537 0.327381 "Autosome" "1" "simple" 694 28872 0.347 0.014436 0.664174524096841 "2"
"2422" "LR999942.1" 10000001 12000000 8 4.72625 13550656 0.16715583 0.33404 "Autosome" "1" "simple" 666 27403 0.333 0.0137015 0.811768854585343 "4"
"2423" "LR999942.1" 12000001 13550656 8 3.0675 13550656 2.153726007 0.343497 "Autosome" "0" "simple" 483 19540 0.311481076396054 0.0126011184943663 0.942783028364088 "5"
"2424" "LR999943.1" 1 2000000 9 2.692222222 13236624 1.136659335 0.344968 "Autosome" "0" "simple" 650 30285 0.325 0.0151425 0.0755480022700652 "5"
"2425" "LR999943.1" 2000001 4000000 4 3.115 13236624 0.152424845 0.328371 "Autosome" "1" "simple" 719 30687 0.3595 0.0153435 0.226643931262231 "3"
"2426" "LR999943.1" 4000001 6000000 9 2.602222222 13236624 0.788999014 0.325788 "Autosome" "1" "simple" 707 30494 0.3535 0.015247 0.377739860254397 "2"
"2427" "LR999943.1" 6000001 8000000 10 5.358 13236624 0.635256729 0.320642 "Autosome" "1" "simple" 699 28712 0.3495 0.014356 0.528835789246563 "1"
"2428" "LR999943.1" 8000001 10000000 11 3.914545455 13236624 0.619328082 0.326297 "Autosome" "0" "simple" 684 28898 0.342 0.014449 0.679931718238729 "2"
"2429" "LR999943.1" 10000001 12000000 3 1.9 13236624 0.370270172 0.329942 "Autosome" "1" "simple" 718 28776 0.359 0.014388 0.831027647230895 "4"
"2430" "LR999943.1" 12000001 13236624 3 13.13 13236624 4.13960143 0.3394 "Autosome" "1" "simple" 383 15798 0.309714189600072 0.0127751038310756 0.95328782475048 "5"
"2431" "LR999944.1" 1 2000000 4 0 12933853 0 0.349288 "Autosome" "1" "simple" 609 26093 0.3045 0.0130465 0.077316519679016 "5"
"2432" "LR999944.1" 2000001 4000000 5 5.154 12933853 0.756723199 0.335411 "Autosome" "1" "simple" 645 27858 0.3225 0.013929 0.231949481720567 "3"
"2433" "LR999944.1" 4000001 6000000 5 4.918 12933853 1.5920804 0.327038 "Autosome" "1" "simple" 750 30519 0.375 0.0152595 0.386582443762118 "2"
"2434" "LR999944.1" 6000001 8000000 10 3.03 12933853 0.975625156 0.335956 "Autosome" "1" "simple" 660 27097 0.33 0.0135485 0.541215405803669 "1"
"2435" "LR999944.1" 8000001 10000000 11 6.79 12933853 0.709492777 0.330133 "Autosome" "0" "simple" 646 27792 0.323 0.013896 0.69584836784522 "2"
"2436" "LR999944.1" 10000001 12000000 5 4.728 12933853 0.440249929 0.340062 "Autosome" "1" "simple" 600 25025 0.3 0.0125125 0.850481329886771 "4"
"2437" "LR999944.1" 12000001 12933853 3 4.076666667 12933853 0.518684233 0.344186 "Autosome" "1" "simple" 318 13706 0.340524686433518 0.0146768281517541 0.963898924782893 "5"
"2438" "LR999945.1" 1 2000000 9 5.312222222 12861081 1.782300324 0.349962 "Autosome" "1" "simple" 693 28524 0.3465 0.014262 0.0777540006162779 "5"
"2439" "LR999945.1" 2000001 4000000 12 7.8825 12861081 0.867306436 0.337695 "Autosome" "1" "simple" 663 26036 0.3315 0.013018 0.233261924094872 "3"
"2440" "LR999945.1" 4000001 6000000 16 5.634375 12861081 2.480386983 0.324908 "Autosome" "1" "simple" 679 29439 0.3395 0.0147195 0.388769847573466 "2"
"2441" "LR999945.1" 6000001 8000000 5 3.58 12861081 1.286604057 0.32947 "Autosome" "1" "simple" 691 29450 0.3455 0.014725 0.54427777105206 "1"
"2442" "LR999945.1" 8000001 10000000 5 4.194 12861081 1.096827243 0.333136 "Autosome" "1" "simple" 745 32099 0.3725 0.0160495 0.699785694530654 "2"
"2443" "LR999945.1" 10000001 12000000 9 5.054444444 12861081 0.629982363 0.327318 "Autosome" "1" "simple" 631 25537 0.3155 0.0127685 0.855293618009248 "4"
"2444" "LR999945.1" 12000001 12861081 4 1.885 12861081 0.43 0.342283 "Autosome" "1" "simple" 259 10871 0.30078471131055 0.0126248285585212 0.966523809312763 "5"
"2445" "LR999946.1" 1 2000000 9 4.757777778 12594674 0.234881767 0.369426 "Autosome" "1" "simple" 621 26393 0.3105 0.0131965 0.0793986807439399 "5"
"2446" "LR999946.1" 2000001 4000000 4 4.56 12594674 0.554256258 0.333687 "Autosome" "1" "simple" 681 27669 0.3405 0.0138345 0.238195962833179 "3"
"2447" "LR999946.1" 4000001 6000000 9 5.333333333 12594674 1.160032327 0.328809 "Autosome" "1" "simple" 683 29654 0.3415 0.014827 0.396993244922417 "2"
"2448" "LR999946.1" 6000001 8000000 9 2.056666667 12594674 1.803378773 0.322374 "Autosome" "1" "simple" 700 29777 0.35 0.0148885 0.555790527011656 "1"
"2449" "LR999946.1" 8000001 10000000 17 2.898235294 12594674 0.288968755 0.323865 "Autosome" "1" "simple" 677 28727 0.3385 0.0143635 0.714587809100895 "3"
"2450" "LR999946.1" 10000001 12000000 2 0 12594674 0 0.32677 "Autosome" "0" "simple" 707 29118 0.3535 0.014559 0.873385091190133 "4"
"2451" "LR999946.1" 12000001 12594674 2 0 12594674 0 0.344424 "Autosome" "1" "simple" 174 24219 0.292597288598459 0.0407265157044027 0.976391885967037 "5"
"2452" "LR999947.1" 1 2000000 4 3.77 11704087 0.9 0.341985 "Autosome" "1" "simple" 631 25359 0.3155 0.0126795 0.0854402825269498 "5"
"2453" "LR999947.1" 2000001 4000000 11 5.204545455 11704087 1.503970503 0.334886 "Autosome" "1" "simple" 664 26892 0.332 0.013446 0.25632076214061 "3"
"2454" "LR999947.1" 4000001 6000000 6 4.753333333 11704087 2.589591988 0.327668 "Autosome" "1" "simple" 645 26472 0.3225 0.013236 0.427201241754269 "1"
"2455" "LR999947.1" 6000001 8000000 12 3.8725 11704087 2.91191947 0.332507 "Autosome" "1" "simple" 659 27397 0.3295 0.0136985 0.598081721367929 "1"
"2456" "LR999947.1" 8000001 10000000 3 2.09 11704087 0.502294734 0.331353 "Autosome" "1" "simple" 737 30107 0.3685 0.0150535 0.768962200981589 "3"
"2457" "LR999947.1" 10000001 11704087 4 0 11704087 0 0.339444 "Autosome" "1" "simple" 526 22062 0.308669686465538 0.0129465220965831 0.927201241754269 "5"
"2458" "LR999948.1" 1 2000000 6 5.871666667 11326783 0.72763773 0.356239 "Autosome" "1" "simple" 632 29959 0.316 0.0149795 0.0882863651576975 "5"
"2459" "LR999948.1" 2000001 4000000 5 4.55 11326783 1.30510536 0.336686 "Autosome" "1" "simple" 724 29912 0.362 0.014956 0.264859007186771 "3"
"2460" "LR999948.1" 4000001 6000000 7 3.661428571 11326783 0.985857133 0.327785 "Autosome" "1" "simple" 683 28420 0.3415 0.01421 0.441431649215845 "1"
"2461" "LR999948.1" 6000001 8000000 8 4.27125 11326783 0.623089938 0.325328 "Autosome" "0" "simple" 725 29663 0.3625 0.0148315 0.618004291244919 "2"
"2462" "LR999948.1" 8000001 10000000 4 0.7275 11326783 0.548718203 0.336587 "Autosome" "1" "simple" 686 27179 0.343 0.0135895 0.794576933273993 "3"
"2463" "LR999948.1" 10000001 11326783 2 1.225 11326783 0.16263456 0.34841 "Autosome" "1" "simple" 395 16978 0.297712587514311 0.012796365343843 0.941431649215845 "5"
"2464" "LR999949.1" 1 2000000 5 1.938 11199261 0.908223541 0.364682 "Autosome" "1" "simple" 668 28341 0.334 0.0141705 0.0892916505830161 "5"
"2465" "LR999949.1" 2000001 4000000 7 2.864285714 11199261 1.800730011 0.333807 "Autosome" "1" "simple" 640 25593 0.32 0.0127965 0.267874862457443 "3"
"2466" "LR999949.1" 4000001 6000000 8 4.46 11199261 0.546443044 0.331168 "Autosome" "1" "simple" 795 31994 0.3975 0.015997 0.446458074331869 "1"
"2467" "LR999949.1" 6000001 8000000 5 3.556 11199261 0.403150096 0.34672 "Autosome" "1" "simple" 643 28274 0.3215 0.014137 0.625041286206295 "2"
"2468" "LR999949.1" 8000001 10000000 4 9.75 11199261 4.020049751 0.344896 "Autosome" "1" "simple" 652 25766 0.326 0.012883 0.803624498080722 "4"
"2469" "LR999949.1" 10000001 11199261 1 NA 11199261 NA 0.35407 "Autosome" "1" "simple" 430 18417 0.358554142926352 0.0153569573262201 0.946458074331869 "5"
"2470" "LR999950.1" 1 2000000 6 2.831666667 9960137 1.260006614 0.345187 "Autosome" "1" "simple" 606 29248 0.303 0.014624 0.100400275618699 "4"
"2471" "LR999950.1" 2000001 4000000 15 6.82 9960137 1.6634946 0.334746 "Autosome" "1" "simple" 665 27324 0.3325 0.013662 0.301200726455871 "2"
"2472" "LR999950.1" 4000001 6000000 11 5.115454545 9960137 2.571246249 0.331243 "Autosome" "0" "simple" 635 26242 0.3175 0.013121 0.502001177293043 "1"
"2473" "LR999950.1" 6000001 8000000 8 8.44375 9960137 1.8714848 0.327026 "Autosome" "1" "simple" 749 31639 0.3745 0.0158195 0.702801628130216 "3"
"2474" "LR999950.1" 8000001 9960137 11 1.113636364 9960137 0.188003868 0.341348 "Autosome" "1" "simple" 611 24957 0.311712905781586 0.0127322733053863 0.901600951874457 "5"
"2475" "LR999951.1" 1 2000000 13 6.048461538 9839934 1.323510774 0.33768 "Autosome" "1" "simple" 650 25481 0.325 0.0127405 0.101626748715997 "4"
"2476" "LR999951.1" 2000001 4000000 8 5.1975 9839934 0.395898616 0.3379 "Autosome" "1" "simple" 651 28284 0.3255 0.014142 0.304880144521295 "2"
"2477" "LR999951.1" 4000001 6000000 10 6.805 9839934 1.190165721 0.33347 "Autosome" "1" "simple" 669 25837 0.3345 0.0129185 0.508133540326592 "1"
"2478" "LR999951.1" 6000001 8000000 0 NA 9839934 NA 0.338847 "Autosome" "1" "simple" 674 26512 0.337 0.013256 0.711386936131889 "3"
"2479" "LR999951.1" 8000001 9839934 0 NA 9839934 NA 0.343851 "Autosome" "1" "simple" 651 27432 0.353817039089446 0.0149092304397875 0.906506842423943 "5"
"2480" "LR999952.1" 1 2000000 3 4.266666667 8262369 0.06350853 0.371514 "Autosome" "1" "simple" 720 33905 0.36 0.0169525 0.121030723754894 "4"
"2481" "LR999952.1" 2000001 4000000 8 4.3175 8262369 2.013233008 0.336376 "Autosome" "0" "simple" 745 30221 0.3725 0.0151105 0.363092050234019 "2"
"2482" "LR999952.1" 4000001 6000000 5 2.306 8262369 0.949199663 0.338948 "Autosome" "1" "simple" 735 29635 0.3675 0.0148175 0.605153376713144 "2"
"2483" "LR999952.1" 6000001 8000000 4 1.52 8262369 0 0.346215 "Autosome" "1" "simple" 705 28780 0.3525 0.01439 0.847214703192268 "4"
