"row.names" "chrom" "begin" "end" "count_rpt" "length_rpt" "count_SINE" "length_SINE" "count_DNA" "length_DNA" "count_TcM" "length_TcM" "count_LINE" "length_LINE" "count_LTR" "length_LTR" "count_nonLTR" "length_nonLTR" "count_simple" "length_simple" "count_gene" "length_gene" "count_gene_ex" "length_gene_ex" "chr_type" "gene_ex_bin"
"3987" "25" "LR999952.1" 2500000 2600000 229 28758 49 7921 25 3958 1 102 8 1197 2 189 30 4774 28 1149 2 4413 0 0 "Autosome" "0"
"3988" "26" "LR999952.1" 2600000 2700000 252 34072 50 9701 13 925 0 0 10 4903 3 313 38 5720 34 1380 3 11213 0 0 "Autosome" "0"
"3989" "27" "LR999952.1" 2700000 2800000 245 29666 45 8777 17 1928 5 569 5 1299 2 154 19 2262 35 1232 2 28264 0 0 "Autosome" "0"
"3990" "28" "LR999952.1" 2800000 2900000 249 27873 38 6277 21 1988 2 133 7 1337 7 1900 29 3565 27 1077 0 0 0 0 "Autosome" "0"
"3991" "29" "LR999952.1" 2900000 3e+06 202 22465 29 5543 26 3784 0 0 11 1569 5 351 22 2959 39 1662 3 9840 0 0 "Autosome" "0"
"3992" "30" "LR999952.1" 3e+06 3100000 218 29948 31 5536 14 1333 2 115 8 2265 3 233 30 8344 33 1304 1 5804 0 0 "Autosome" "0"
"3993" "31" "LR999952.1" 3100000 3200000 207 22706 48 7256 13 2239 1 184 11 987 0 0 22 3129 31 1339 1 15120 0 0 "Autosome" "0"
"3994" "32" "LR999952.1" 3200000 3300000 259 33479 40 6702 18 1648 0 0 18 3148 3 171 31 9245 40 1800 1 6135 0 0 "Autosome" "0"
"3995" "33" "LR999952.1" 3300000 3400000 299 35499 64 10799 17 1318 3 493 13 1202 1 107 51 8880 46 1797 1 782 0 0 "Autosome" "0"
"3996" "34" "LR999952.1" 3400000 3500000 311 39422 81 14289 20 1277 0 0 15 5976 5 524 35 5284 33 1401 1 806 0 0 "Autosome" "0"
"3997" "35" "LR999952.1" 3500000 3600000 341 42594 79 12793 28 2828 1 269 14 3304 2 70 40 6996 39 1408 0 0 0 0 "Autosome" "0"
"3998" "36" "LR999952.1" 3600000 3700000 340 40300 65 12438 25 2757 3 844 10 1430 4 366 40 5007 38 1543 0 0 0 0 "Autosome" "0"
"3999" "37" "LR999952.1" 3700000 3800000 233 37134 54 10401 14 2804 1 351 13 7415 2 169 35 7233 34 1214 2 5240 0 0 "Autosome" "0"
"4000" "38" "LR999952.1" 3800000 3900000 176 17628 42 7627 7 536 0 0 3 443 1 48 16 1802 37 1381 1 3293 0 0 "Autosome" "0"
"4001" "39" "LR999952.1" 3900000 4e+06 276 30553 64 11269 16 994 1 66 10 1443 1 100 35 4515 44 1996 1 6871 0 0 "Autosome" "0"
"4002" "40" "LR999952.1" 4e+06 4100000 266 32111 69 11699 20 2208 5 642 12 1460 4 2290 25 3646 26 1050 2 11290 0 0 "Autosome" "0"
"4003" "41" "LR999952.1" 4100000 4200000 242 32399 65 12677 13 3124 1 1584 9 1117 3 222 28 4423 38 1629 4 40492 0 0 "Autosome" "0"
"4004" "42" "LR999952.1" 4200000 4300000 257 33342 50 8576 14 2868 0 0 8 3159 0 0 28 3926 39 1351 2 15928 0 0 "Autosome" "0"
"4005" "43" "LR999952.1" 4300000 4400000 202 23295 37 6652 22 2735 3 620 8 1439 2 98 21 2445 35 1464 2 8095 0 0 "Autosome" "0"
"4006" "44" "LR999952.1" 4400000 4500000 223 25540 36 7254 16 1070 0 0 6 1141 1 87 20 3083 42 1762 5 39604 0 0 "Autosome" "0"
"4007" "45" "LR999952.1" 4500000 4600000 233 36552 33 6686 12 922 0 0 7 4510 9 3157 15 5373 39 1564 2 30590 0 0 "Autosome" "0"
"4008" "46" "LR999952.1" 4600000 4700000 202 24194 38 6909 18 2373 0 0 4 243 2 132 20 3984 28 1256 0 0 0 0 "Autosome" "0"
"4009" "47" "LR999952.1" 4700000 4800000 228 26048 39 6553 10 1650 1 98 9 976 3 179 26 4047 40 1766 4 29668 0 0 "Autosome" "0"
"4010" "48" "LR999952.1" 4800000 4900000 242 30649 52 9241 12 1120 0 0 10 3486 1 86 31 5193 42 1693 3 24989 0 0 "Autosome" "0"
"4011" "49" "LR999952.1" 4900000 5e+06 276 37770 65 9823 21 3220 0 0 14 2009 3 3150 38 7549 34 1416 1 8921 0 0 "Autosome" "0"
"4012" "50" "LR999952.1" 5e+06 5100000 339 48715 68 12179 27 3750 3 880 15 5206 2 74 29 5514 40 1625 5 53357 1 974 "Autosome" "1"
"4013" "51" "LR999952.1" 5100000 5200000 274 32863 71 11967 10 1614 1 90 9 1472 3 276 33 4255 47 2105 1 6384 1 4396 "Autosome" "1"
"4014" "52" "LR999952.1" 5200000 5300000 256 33823 51 8848 26 2586 2 317 10 1194 3 3724 19 4917 44 1643 6 46004 0 0 "Autosome" "0"
"4015" "53" "LR999952.1" 5300000 5400000 188 30713 31 5497 12 2685 2 1698 9 2697 0 0 28 7881 23 911 4 28517 1 7649 "Autosome" "1"
"4016" "54" "LR999952.1" 5400000 5500000 262 42844 27 5917 14 1361 2 362 11 3917 11 3173 36 9512 27 1037 3 18832 2 12680 "Autosome" "1"
"4017" "55" "LR999952.1" 5500000 5600000 279 37753 42 8878 26 2334 1 76 12 3970 1 101 28 4888 42 1796 4 10506 0 0 "Autosome" "0"
"4018" "56" "LR999952.1" 5600000 5700000 223 29696 44 8824 17 1751 1 69 9 1259 3 338 20 5679 41 1638 9 52109 0 0 "Autosome" "0"
"4019" "57" "LR999952.1" 5700000 5800000 258 34896 40 6266 27 4008 1 32 11 2079 2 154 28 9572 34 1267 5 19546 0 0 "Autosome" "0"
"4020" "58" "LR999952.1" 5800000 5900000 304 34616 56 10905 23 2150 2 388 14 1478 1 92 36 4555 42 1583 3 7485 0 0 "Autosome" "0"
"4021" "59" "LR999952.1" 5900000 6e+06 331 46472 62 12702 25 4315 0 0 14 3574 7 4274 41 5940 32 1079 0 0 0 0 "Autosome" "0"
"4022" "60" "LR999952.1" 6e+06 6100000 247 29629 34 6832 28 2754 2 401 13 1560 5 363 26 5627 32 1133 7 12574 0 0 "Autosome" "0"
"4023" "61" "LR999952.1" 6100000 6200000 255 40708 33 5535 20 2469 0 0 14 5140 4 359 41 11018 25 898 5 50173 1 634 "Autosome" "1"
"4024" "62" "LR999952.1" 6200000 6300000 293 37407 49 9241 28 2893 1 188 10 1265 2 166 44 8849 35 1402 0 0 0 0 "Autosome" "0"
"4025" "63" "LR999952.1" 6300000 6400000 306 37178 65 11279 17 1492 0 0 11 1429 5 437 37 5277 33 1285 1 7386 0 0 "Autosome" "0"
"4026" "64" "LR999952.1" 6400000 6500000 242 30982 49 9530 17 1946 1 428 9 1027 4 2376 41 5906 32 1371 0 0 0 0 "Autosome" "0"
"4027" "65" "LR999952.1" 6500000 6600000 273 30898 43 7305 28 2673 2 305 10 1215 0 0 33 5763 44 1876 3 28933 0 0 "Autosome" "0"
"4028" "66" "LR999952.1" 6600000 6700000 200 22134 27 5268 14 1466 2 163 8 1716 1 127 26 3192 39 1690 1 15568 0 0 "Autosome" "0"
"4029" "67" "LR999952.1" 6700000 6800000 263 39621 67 11310 11 2058 1 87 9 1715 2 147 48 11612 27 1090 4 29713 0 0 "Autosome" "0"
"4030" "68" "LR999952.1" 6800000 6900000 303 36626 67 11559 16 2022 1 98 6 885 4 355 39 6887 35 1518 2 32356 1 5784 "Autosome" "1"
"4031" "69" "LR999952.1" 6900000 7e+06 290 34568 66 11795 16 1392 1 63 11 1414 1 91 45 6333 37 1604 2 63279 0 0 "Autosome" "0"
"4032" "70" "LR999952.1" 7e+06 7100000 310 32666 63 11373 25 2077 5 447 14 1741 6 586 46 5023 31 1297 1 32181 0 0 "Autosome" "0"
"4033" "71" "LR999952.1" 7100000 7200000 226 30654 46 8255 21 5580 1 243 8 893 5 723 23 3792 36 1398 3 29423 0 0 "Autosome" "0"
"4034" "72" "LR999952.1" 7200000 7300000 263 30399 42 8594 18 1616 1 68 5 690 0 0 27 4030 49 1872 1 16908 0 0 "Autosome" "0"
"4035" "73" "LR999952.1" 7300000 7400000 175 24979 29 4305 20 1774 0 0 3 1908 8 5725 22 3876 38 1650 7 45731 0 0 "Autosome" "0"
"4036" "74" "LR999952.1" 7400000 7500000 274 31328 31 5486 40 4831 1 39 15 4717 6 448 28 3431 35 1260 2 15233 1 2234 "Autosome" "1"
"4037" "75" "LR999952.1" 7500000 7600000 222 38624 46 7656 14 6174 1 34 14 4211 10 6422 30 4032 22 974 1 23827 0 0 "Autosome" "0"
"4038" "76" "LR999952.1" 7600000 7700000 213 35054 34 6780 20 9092 0 0 6 641 8 5736 27 3897 39 1803 1 2928 0 0 "Autosome" "0"
"4039" "77" "LR999952.1" 7700000 7800000 228 26190 47 9313 15 1978 0 0 7 650 4 1194 30 4514 43 1678 5 23846 1 3227 "Autosome" "1"
"4040" "78" "LR999952.1" 7800000 7900000 266 37328 45 7901 15 2513 3 374 14 2466 1 70 35 10468 44 1821 3 31592 0 0 "Autosome" "0"
"4041" "79" "LR999952.1" 7900000 8e+06 274 31955 48 9277 32 2297 0 0 13 1413 6 428 29 4739 29 1160 1 9276 0 0 "Autosome" "0"
"4042" "80" "LR999952.1" 8e+06 8100000 298 45539 15 2615 36 8259 1 568 4 618 3 422 28 7194 47 1683 0 0 0 0 "Autosome" "0"
"4043" "81" "LR999952.1" 8100000 8200000 301 39704 5 1415 25 1532 0 0 8 10735 1 65 6 468 86 3337 0 0 0 0 "Autosome" "0"
"4044" "82" "LR999952.1" 8200000 8262369 195 29546 2 619 21 1903 3 419 6 2184 0 0 14 12098 67 2417 0 0 0 0 "Autosome" "0"
"4045" "0" "LR999953.1" 1 1e+05 135 19215 19 2840 11 3008 0 0 7 3026 1 105 14 4232 31 1432 5 39813 0 0 "Autosome" "0"
"4046" "1" "LR999953.1" 100001 2e+05 216 30843 35 6905 14 1087 0 0 7 1259 4 4191 29 6592 33 1375 2 10038 0 0 "Autosome" "0"
"4047" "2" "LR999953.1" 200001 3e+05 198 28497 39 7648 23 3250 5 583 3 1224 2 104 27 6540 34 1653 4 24907 0 0 "Autosome" "0"
"4048" "3" "LR999953.1" 300001 4e+05 263 34524 46 7692 22 2980 0 0 8 1061 0 0 41 10932 45 1900 3 24868 0 0 "Autosome" "0"
"4049" "4" "LR999953.1" 400001 5e+05 235 31386 40 7381 20 3714 5 992 7 1405 2 147 40 7932 36 1639 5 67124 0 0 "Autosome" "0"
"4050" "5" "LR999953.1" 500001 6e+05 274 41265 58 10236 28 4335 1 1579 14 3221 2 157 39 10754 28 1345 5 30156 0 0 "Autosome" "0"
"4051" "6" "LR999953.1" 600001 7e+05 303 33209 52 9327 28 2876 0 0 5 588 4 396 31 4625 51 2170 6 36339 0 0 "Autosome" "0"
"4052" "7" "LR999953.1" 700001 8e+05 264 28421 51 9196 10 1118 0 0 7 1643 0 0 34 3513 44 1844 3 8542 0 0 "Autosome" "0"
"4053" "8" "LR999953.1" 800001 9e+05 239 29884 47 7056 20 1900 0 0 9 744 3 2687 39 7874 34 1221 3 6191 0 0 "Autosome" "0"
"4054" "9" "LR999953.1" 900001 1e+06 309 37807 68 12655 32 4369 4 605 19 2199 1 90 44 5838 25 962 5 69442 0 0 "Autosome" "0"
"4055" "10" "LR999953.1" 1e+06 1100000 290 41381 63 12202 25 3306 3 351 6 598 5 4138 52 7959 25 983 5 28453 0 0 "Autosome" "0"
"4056" "11" "LR999953.1" 1100000 1200000 250 34439 49 9250 24 3694 0 0 11 1185 1 83 33 7710 27 1131 2 18656 0 0 "Autosome" "0"
"4057" "12" "LR999953.1" 1200000 1300000 332 41365 96 18482 22 2098 0 0 6 891 5 272 37 5675 30 1277 3 28542 0 0 "Autosome" "0"
"4058" "13" "LR999953.1" 1300000 1400000 280 40442 49 8554 28 2840 4 465 4 406 2 151 46 15561 34 1359 4 19197 0 0 "Autosome" "0"
"4059" "14" "LR999953.1" 1400000 1500000 252 38213 58 9179 22 2618 0 0 8 2337 1 112 40 11847 27 1110 3 37613 0 0 "Autosome" "0"
"4060" "15" "LR999953.1" 1500000 1600000 259 28700 48 7955 17 2060 0 0 9 1226 4 374 36 4662 34 1277 5 27177 0 0 "Autosome" "0"
"4061" "16" "LR999953.1" 1600000 1700000 312 37028 62 10678 39 4883 2 234 13 1827 1 100 48 6186 41 1443 3 38051 0 0 "Autosome" "0"
"4062" "17" "LR999953.1" 1700000 1800000 316 39489 78 15306 24 2517 5 496 20 2730 3 314 35 4880 31 1555 3 18948 0 0 "Autosome" "0"
"4063" "18" "LR999953.1" 1800000 1900000 331 43383 55 9730 37 3833 3 529 9 1126 4 2758 42 6385 33 1377 3 39579 0 0 "Autosome" "0"
"4064" "19" "LR999953.1" 1900000 2e+06 282 38123 55 10451 21 4689 3 245 10 1557 6 916 42 6015 49 2287 2 19014 0 0 "Autosome" "0"
"4065" "20" "LR999953.1" 2e+06 2100000 320 47482 51 9973 30 5913 6 3372 9 838 2 154 65 15451 41 1598 1 8023 0 0 "Autosome" "0"
"4066" "21" "LR999953.1" 2100000 2200000 290 36814 58 10624 28 3600 5 1639 11 1304 6 1050 33 4367 28 1065 7 34058 0 0 "Autosome" "0"
"4067" "22" "LR999953.1" 2200000 2300000 248 30376 55 10280 24 3801 0 0 9 1310 5 565 25 3537 39 1692 7 21825 0 0 "Autosome" "0"
"4068" "23" "LR999953.1" 2300000 2400000 282 43581 50 9019 27 2587 0 0 20 7418 1 76 56 12929 38 1513 5 29689 1 13010 "Autosome" "1"
"4069" "24" "LR999953.1" 2400000 2500000 262 35044 62 13214 21 2161 1 337 5 761 3 284 32 6941 32 1398 5 39079 0 0 "Autosome" "0"
"4070" "25" "LR999953.1" 2500000 2600000 313 37650 70 12106 12 832 0 0 16 2223 4 336 47 9022 31 1296 1 8525 0 0 "Autosome" "0"
"4071" "26" "LR999953.1" 2600000 2700000 260 27832 52 9349 10 877 0 0 4 614 6 492 32 4258 44 1801 4 7574 0 0 "Autosome" "0"
"4072" "27" "LR999953.1" 2700000 2800000 200 36884 21 3792 33 10496 7 2332 3 253 9 4752 26 6517 24 1120 2 4712 0 0 "Autosome" "0"
"4073" "28" "LR999953.1" 2800000 2900000 137 38054 1 295 34 7113 6 1554 13 5554 8 5443 17 10249 19 941 3 3560 0 0 "Autosome" "0"
"4074" "29" "LR999953.1" 2900000 3e+06 141 48538 5 1020 36 11650 4 449 10 6686 14 11692 33 11025 17 657 1 2925 1 302 "Autosome" "1"
"4075" "30" "LR999953.1" 3e+06 3100000 140 48934 5 1267 30 12158 0 0 6 1221 30 18421 24 12418 22 1036 1 4310 2 778 "Autosome" "1"
"4076" "31" "LR999953.1" 3100000 3200000 158 37386 15 2089 45 16637 5 988 8 2965 4 1723 24 8213 26 1072 3 7620 0 0 "Autosome" "0"
"4077" "32" "LR999953.1" 3200000 3300000 270 32374 44 7213 12 1915 0 0 6 4030 9 3589 25 4749 114 4815 3 10301 0 0 "Autosome" "0"
"4078" "33" "LR999953.1" 3300000 3400000 283 33219 72 12002 18 2624 1 413 1 109 2 210 23 4561 56 2336 1 9646 0 0 "Autosome" "0"
"4079" "34" "LR999953.1" 3400000 3500000 212 36097 24 3945 48 8149 3 395 10 3056 23 8115 29 7481 42 1672 2 2580 0 0 "Autosome" "0"
"4080" "35" "LR999953.1" 3500000 3600000 163 42188 5 1078 44 9956 6 1382 15 6539 11 2957 28 17158 23 975 3 7747 2 11643 "Autosome" "1"
"4081" "36" "LR999953.1" 3600000 3700000 155 43569 4 815 41 12470 4 2855 7 2098 25 13741 9 5087 21 1016 1 218 3 10777 "Autosome" "1"
"4082" "37" "LR999953.1" 3700000 3800000 166 41718 3 873 42 11741 11 2173 8 3188 8 1358 32 16932 22 976 2 2707 1 6488 "Autosome" "1"
"4083" "38" "LR999953.1" 3800000 3900000 175 50829 5 1417 24 5111 5 583 11 5091 4 916 65 31140 20 930 0 0 0 0 "Autosome" "0"
"4084" "39" "LR999953.1" 3900000 4e+06 270 33444 7 1170 17 1834 4 709 19 9928 6 979 20 5398 108 3891 14 5239 0 0 "Autosome" "0"
"4085" "40" "LR999953.1" 4e+06 4100000 190 52424 7 1135 23 4721 0 0 26 11360 14 6487 29 17381 20 919 0 0 2 4413 "Autosome" "1"
"4086" "41" "LR999953.1" 4100000 4200000 142 46147 6 1506 32 9818 1 189 13 11553 13 4271 25 12431 27 1009 2 7732 0 0 "Autosome" "0"
"4087" "42" "LR999953.1" 4200000 4300000 144 41089 1 59 32 10937 7 985 11 3832 20 12388 30 8856 14 771 1 2605 1 1669 "Autosome" "1"
"4088" "43" "LR999953.1" 4300000 4400000 149 39312 6 892 21 6340 1 193 7 5321 20 5716 21 12478 30 1325 1 326 1 10052 "Autosome" "1"
"4089" "44" "LR999953.1" 4400000 4500000 151 30364 8 1442 35 9668 4 545 15 4323 9 1105 29 9022 23 1022 1 2706 2 11303 "Autosome" "1"
"4090" "45" "LR999953.1" 4500000 4600000 129 42180 0 0 29 10764 0 0 4 3924 16 7575 17 12723 25 1302 1 7565 1 518 "Autosome" "1"
"4091" "46" "LR999953.1" 4600000 4700000 144 36850 2 396 32 8072 6 1140 12 5884 14 3756 28 11991 22 1039 1 2354 0 0 "Autosome" "0"
"4092" "47" "LR999953.1" 4700000 4800000 166 29619 39 8248 13 1353 1 120 7 1270 3 1876 21 9330 23 979 5 18934 0 0 "Autosome" "0"
"4093" "48" "LR999953.1" 4800000 4900000 291 38768 60 11425 23 2970 2 394 13 2252 2 186 34 7813 32 1234 2 12141 0 0 "Autosome" "0"
"4094" "49" "LR999953.1" 4900000 5e+06 293 40683 66 13084 23 2065 0 0 13 1740 4 300 49 11485 19 734 6 38413 0 0 "Autosome" "0"
"4095" "50" "LR999953.1" 5e+06 5100000 245 34819 50 9513 16 1955 1 74 11 2378 2 166 31 8078 30 1249 4 18975 1 524 "Autosome" "1"
"4096" "51" "LR999953.1" 5100000 5200000 328 38349 68 12185 27 2178 1 87 9 1046 4 366 34 4762 44 2113 3 26561 0 0 "Autosome" "0"
"4097" "52" "LR999953.1" 5200000 5300000 266 33933 45 10174 27 2153 2 268 7 2808 3 291 34 6322 36 1495 3 22249 0 0 "Autosome" "0"
"4098" "53" "LR999953.1" 5300000 5400000 301 37536 73 11082 10 2729 1 334 10 1830 3 190 53 8426 38 1725 6 22517 0 0 "Autosome" "0"
"4099" "54" "LR999953.1" 5400000 5500000 291 33436 66 11766 25 3536 1 46 2 134 0 0 29 3086 41 1803 2 47993 0 0 "Autosome" "0"
"4100" "55" "LR999953.1" 5500000 5600000 278 37063 54 11207 31 3059 1 356 11 2137 2 350 40 7501 30 1162 5 35510 0 0 "Autosome" "0"
"4101" "56" "LR999953.1" 5600000 5700000 119 23897 16 3080 7 2907 0 0 13 1681 10 5610 20 6800 23 945 11 28769 1 3469 "Autosome" "1"
"4102" "57" "LR999953.1" 5700000 5800000 219 32697 41 8283 23 2237 4 515 18 6820 1 34 27 6002 32 1350 6 31060 0 0 "Autosome" "0"
"4103" "58" "LR999953.1" 5800000 5900000 168 30643 30 6175 10 1009 0 0 27 14366 0 0 23 3059 24 846 3 40185 0 0 "Autosome" "0"
"4104" "59" "LR999953.1" 5900000 6e+06 283 37025 47 6535 25 3126 3 373 9 2203 8 2236 35 7985 42 1813 3 13332 0 0 "Autosome" "0"
"4105" "60" "LR999953.1" 6e+06 6100000 334 42084 76 13970 34 5394 3 941 13 2075 0 0 42 7441 46 1585 2 41141 0 0 "Autosome" "0"
"4106" "61" "LR999953.1" 6100000 6200000 238 37651 45 7470 32 9058 1 101 8 1020 5 663 28 8415 26 1199 3 68635 1 6489 "Autosome" "1"
"4107" "62" "LR999953.1" 6200000 6300000 176 48077 2 294 44 14170 7 2801 21 7603 9 3207 24 13379 22 900 2 9993 2 1288 "Autosome" "1"
"4108" "63" "LR999953.1" 6300000 6400000 164 44407 8 982 61 19449 12 2502 8 1591 11 4665 21 12600 21 1073 2 11833 1 1241 "Autosome" "1"
"4109" "64" "LR999953.1" 6400000 6500000 261 47101 43 8439 43 16124 4 1536 9 4374 2 127 44 8672 35 1261 0 0 0 0 "Autosome" "0"
"4110" "65" "LR999953.1" 6500000 6600000 355 46274 81 14172 29 5271 1 371 12 2152 5 559 46 8895 34 1358 0 0 0 0 "Autosome" "0"
"4111" "66" "LR999953.1" 6600000 6700000 267 39079 55 9596 18 1836 0 0 20 3658 5 4331 39 8203 31 1105 2 13532 0 0 "Autosome" "0"
"4112" "67" "LR999953.1" 6700000 6800000 343 44982 78 14410 33 3532 5 645 13 2014 3 204 54 8516 23 921 3 48266 0 0 "Autosome" "0"
"4113" "68" "LR999953.1" 6800000 6900000 337 47796 70 15088 29 3128 1 70 13 1321 1 38 49 9515 28 1099 7 58311 0 0 "Autosome" "0"
"4114" "69" "LR999953.1" 6900000 7e+06 330 51493 86 16537 17 3792 6 1586 11 1892 2 158 51 11812 24 965 0 -32972 2 51184 "Autosome" "1"
"4115" "70" "LR999953.1" 7e+06 7100000 307 48002 86 14365 18 2897 2 451 19 6760 3 236 67 13586 36 1621 0 0 0 0 "Autosome" "0"
"4116" "71" "LR999953.1" 7100000 7200000 386 49993 79 14190 26 4089 4 550 18 3606 11 724 55 9696 35 1342 0 0 0 0 "Autosome" "0"
"4117" "72" "LR999953.1" 7200000 7300000 342 45417 71 12026 18 2889 0 0 9 1002 4 272 58 12220 25 965 1 37081 0 0 "Autosome" "0"
"4118" "73" "LR999953.1" 7300000 7400000 306 39866 61 10670 22 2608 0 0 11 1402 3 304 47 9424 33 1544 4 28658 0 0 "Autosome" "0"
"4119" "74" "LR999953.1" 7400000 7500000 279 33384 53 8885 19 2046 1 540 12 2326 3 254 34 5690 30 1066 3 36974 0 0 "Autosome" "0"
"4120" "75" "LR999953.1" 7500000 7600000 288 33411 54 10108 21 1792 1 88 8 1198 4 240 38 6738 37 1529 0 0 0 0 "Autosome" "0"
"4121" "76" "LR999953.1" 7600000 7700000 251 36987 31 6406 9 1770 0 0 23 4880 11 5472 32 4548 37 2299 4 15524 0 0 "Autosome" "0"
"4122" "77" "LR999953.1" 7700000 7800000 266 34707 48 8964 27 2542 0 0 9 637 5 308 34 7357 30 1530 6 22194 0 0 "Autosome" "0"
"4123" "78" "LR999953.1" 7800000 7900000 254 30989 59 10821 12 1055 0 0 13 1972 7 489 29 5606 30 1047 2 8725 0 0 "Autosome" "0"
"4124" "79" "LR999953.1" 7900000 8e+06 354 48605 61 11316 20 3392 1 966 13 1204 3 209 52 12709 39 1578 0 0 0 0 "Autosome" "0"
"4125" "80" "LR999953.1" 8e+06 8100000 298 49772 51 10652 17 1157 0 0 18 5871 2 189 50 19332 41 1873 1 542 1 4048 "Autosome" "1"
"4126" "81" "LR999953.1" 8100000 8178468 185 29878 30 5561 12 1228 1 255 12 6105 5 531 32 7747 17 603 1 3697 0 0 "Autosome" "0"
"4127" "0" "LR999954.1" 1 1e+05 243 52280 29 6008 15 4850 3 786 10 7531 14 6841 28 12706 26 1182 2 24419 0 0 "Autosome" "0"
"4128" "1" "LR999954.1" 100001 2e+05 234 24778 35 7383 25 1963 1 327 7 538 2 156 28 4390 47 1782 4 25422 0 0 "Autosome" "0"
"4129" "2" "LR999954.1" 200001 3e+05 280 32063 54 10019 10 808 0 0 9 786 0 0 39 6037 32 1104 0 0 0 0 "Autosome" "0"
"4130" "3" "LR999954.1" 300001 4e+05 245 28263 32 5833 13 1288 0 0 12 2855 2 141 36 5752 43 2068 5 26497 0 0 "Autosome" "0"
"4131" "4" "LR999954.1" 400001 5e+05 322 41661 51 9175 16 1245 0 0 15 2166 11 2924 42 9005 30 1197 0 0 0 0 "Autosome" "0"
"4132" "5" "LR999954.1" 500001 6e+05 198 23894 36 6762 12 951 0 0 9 1055 2 106 27 4752 29 1247 4 48483 0 0 "Autosome" "0"
"4133" "6" "LR999954.1" 600001 7e+05 269 36638 46 8835 19 2637 1 420 14 2674 0 0 48 11151 37 1533 2 8516 0 0 "Autosome" "0"
"4134" "7" "LR999954.1" 700001 8e+05 250 31953 46 8500 23 2719 3 265 7 3626 2 146 32 5310 28 1077 5 40255 0 0 "Autosome" "0"
"4135" "8" "LR999954.1" 800001 9e+05 277 40356 51 10075 22 3179 2 238 8 1263 7 3333 32 5203 36 1791 1 10850 0 0 "Autosome" "0"
"4136" "9" "LR999954.1" 900001 1e+06 342 42618 53 9137 40 4393 4 354 6 1026 1 41 48 11851 42 1761 1 176 0 0 "Autosome" "0"
"4137" "10" "LR999954.1" 1e+06 1100000 306 43005 41 8539 21 1577 0 0 13 4282 8 3831 38 6841 37 1337 4 37218 1 458 "Autosome" "1"
"4138" "11" "LR999954.1" 1100000 1200000 312 41297 59 12397 24 3837 1 45 14 2469 6 757 41 6252 32 1121 1 51283 0 0 "Autosome" "0"
"4139" "12" "LR999954.1" 1200000 1300000 216 31287 56 10201 11 1611 0 0 7 4257 1 122 31 5375 23 949 3 27650 0 0 "Autosome" "0"
"4140" "13" "LR999954.1" 1300000 1400000 244 31069 46 8614 15 1418 1 99 8 655 13 4660 48 5990 23 944 5 79244 0 0 "Autosome" "0"
"4141" "14" "LR999954.1" 1400000 1500000 285 41237 54 10147 20 2508 0 0 12 2595 4 551 43 10673 27 1131 2 19587 0 0 "Autosome" "0"
"4142" "15" "LR999954.1" 1500000 1600000 257 29719 58 9381 12 1551 0 0 11 1309 1 102 36 4354 24 941 2 22766 0 0 "Autosome" "0"
"4143" "16" "LR999954.1" 1600000 1700000 213 38565 47 8583 23 3376 3 707 16 10756 2 166 33 7956 28 1314 3 50978 0 0 "Autosome" "0"
"4144" "17" "LR999954.1" 1700000 1800000 303 36969 68 11646 12 1179 2 149 23 4012 3 146 50 8045 41 1606 2 5523 0 0 "Autosome" "0"
"4145" "18" "LR999954.1" 1800000 1900000 328 42458 67 11596 26 3141 2 217 5 732 4 4462 39 5908 36 1292 4 19355 0 0 "Autosome" "0"
"4146" "19" "LR999954.1" 1900000 2e+06 339 41462 73 12613 17 1381 1 77 6 680 8 1164 54 9832 34 1562 1 6486 0 0 "Autosome" "0"
"4147" "20" "LR999954.1" 2e+06 2100000 264 36132 63 12951 27 2843 1 96 12 4912 2 323 34 3488 32 1136 5 32444 1 10421 "Autosome" "1"
"4148" "21" "LR999954.1" 2100000 2200000 276 42087 55 10756 26 6282 3 1033 15 1888 1 79 53 11368 27 1137 1 2473 1 5571 "Autosome" "1"
"4149" "22" "LR999954.1" 2200000 2300000 241 37221 45 8618 8 832 0 0 9 3636 7 4073 32 7654 36 1417 2 48017 2 17455 "Autosome" "1"
"4150" "23" "LR999954.1" 2300000 2400000 286 33592 49 9471 25 2611 2 335 19 3379 0 0 45 5281 32 1148 3 33745 0 0 "Autosome" "0"
"4151" "24" "LR999954.1" 2400000 2500000 241 32491 60 11023 17 1494 1 245 8 852 4 3467 28 4469 30 1226 1 21008 2 11423 "Autosome" "1"
"4152" "25" "LR999954.1" 2500000 2600000 245 30647 53 8734 18 2639 1 102 11 2269 2 208 41 5898 25 1003 4 26579 0 0 "Autosome" "0"
"4153" "26" "LR999954.1" 2600000 2700000 284 31209 60 10464 22 2487 0 0 10 1299 2 153 37 4501 45 1622 1 7638 0 0 "Autosome" "0"
"4154" "27" "LR999954.1" 2700000 2800000 265 35757 58 11196 18 1477 2 264 6 590 4 4688 36 5207 48 1708 1 12048 0 0 "Autosome" "0"
"4155" "28" "LR999954.1" 2800000 2900000 322 38544 71 13134 20 1641 0 0 8 1535 4 1060 27 3740 32 1152 1 1727 0 0 "Autosome" "0"
"4156" "29" "LR999954.1" 2900000 3e+06 252 33297 48 9537 21 2626 0 0 17 4014 3 277 27 5225 28 1102 1 9012 0 0 "Autosome" "0"
