"mkr" "set" "map" "phys" "gen" "vld" "slidingwindow.3" "slidingwindow" "slidingwindow.2" "slidingwindow.4" "vld.1" "loess" "chr_length" "chr_start" "genome_pos" "rel_pos" "chr_type"
"1515" 35026 "vcar" "LR999948.1" 7346270 38.944 TRUE 4.29 0 0 4.29 TRUE 3.42 11326783 338445871 345792141 64.8575151479462 "Autosome"
"1516" 35064 "vcar" "LR999948.1" 7686590 38.944 TRUE 2.75 0 0 2.75 TRUE 0 11326783 338445871 346132461 67.862075224713 "Autosome"
"1517" 35081 "vcar" "LR999948.1" 8117640 38.944 TRUE 0 0 0 0 TRUE 0 11326783 338445871 346563511 71.6676570920446 "Autosome"
"1518" 35142 "vcar" "LR999948.1" 8648670 38.944 TRUE 0.61 NA NA 0.61 TRUE 0.57 11326783 338445871 347094541 76.3559255968795 "Autosome"
"1519" 35223 "vcar" "LR999948.1" 9528070 40.055 TRUE 1.19 0 0 1.19 TRUE 1.12 11326783 338445871 347973941 84.1198246668979 "Autosome"
"1520" 35252 "vcar" "LR999948.1" 9842370 40.055 TRUE 1.11 0 0 1.11 TRUE 1.13 11326783 338445871 348288241 86.8946637363848 "Autosome"
"1521" 35294 "vcar" "LR999948.1" 10438300 41.166 TRUE 1.11 0 0 1.11 TRUE 1.12 11326783 338445871 348884171 92.1559104646041 "Autosome"
"1522" 35311 "vcar" "LR999948.1" 10732400 41.166 TRUE 1.34 0 0 1.34 TRUE NA 11326783 338445871 349178271 94.7524111656416 "Autosome"
"1523" 35356 "vcar" "LR999949.1" 260430 0 TRUE 1.39 0 0 1.39 TRUE NA 11199261 349772654 350033084 2.32542129342284 "Autosome"
"1524" 35387 "vcar" "LR999949.1" 640731 0 TRUE 1.22 1.39 1.39 1.22 TRUE 1.04 11199261 349772654 350413385 5.72118999637565 "Autosome"
"1525" 35437 "vcar" "LR999949.1" 1075470 1.111 TRUE 1.22 1.6 1.6 1.22 TRUE 1.32 11199261 349772654 350848124 9.60304434372947 "Autosome"
"1526" 35471 "vcar" "LR999949.1" 1326230 1.111 TRUE 2.93 0 0 2.93 TRUE 2.42 11199261 349772654 351098884 11.842120654211 "Autosome"
"1527" 35472 "vcar" "LR999949.1" 1326460 1.111 TRUE 2.93 0 0 2.93 TRUE 2.42 11199261 349772654 351099114 11.8441743611476 "Autosome"
"1528" 35562 "vcar" "LR999949.1" 2161440 4.45 TRUE 4.74 6.6 6.6 4.74 TRUE 7.78 11199261 349772654 351934094 19.299844873693 "Autosome"
"1529" 35629 "vcar" "LR999949.1" 2498030 6.672 TRUE 5.41 5.41 5.41 5.41 TRUE 5.58 11199261 349772654 352270684 22.3053110379337 "Autosome"
"1530" 35664 "vcar" "LR999949.1" 2843260 7.783 TRUE 2.84 4.82 4.82 2.84 TRUE 6.88 11199261 349772654 352615914 25.3879251497041 "Autosome"
"1531" 35691 "vcar" "LR999949.1" 2896640 8.895 TRUE 2.84 4.82 4.82 2.84 TRUE 7.94 11199261 349772654 352669294 25.8645637421969 "Autosome"
"1532" 35694 "vcar" "LR999949.1" 2965940 8.895 TRUE 2.84 4.82 4.82 2.84 TRUE 9 11199261 349772654 352738594 26.4833545713418 "Autosome"
"1533" 35740 "vcar" "LR999949.1" 3551050 8.895 TRUE 0.69 0 0 0.69 TRUE -7.16 11199261 349772654 353323704 31.7078957263341 "Autosome"
"1534" 35758 "vcar" "LR999949.1" 3551400 8.895 TRUE 0.69 0 0 0.69 TRUE -7.17 11199261 349772654 353324054 31.7110209325419 "Autosome"
"1535" 35822 "vcar" "LR999949.1" 4915600 15.585 TRUE 5.18 0 0 5.18 TRUE -7.69 11199261 349772654 354688254 43.8921818144965 "Autosome"
"1536" 35851 "vcar" "LR999949.1" 5233660 15.585 TRUE 4.99 6.14 6.14 4.99 TRUE 6.54 11199261 349772654 355006314 46.7321906329355 "Autosome"
"1537" 35854 "vcar" "LR999949.1" 5283890 15.585 TRUE 4.99 5.18 5.18 4.99 TRUE 11.08 11199261 349772654 355056544 47.1807023695581 "Autosome"
"1538" 35864 "vcar" "LR999949.1" 5487490 18.92 TRUE 4.44 6.73 6.73 4.44 TRUE 6.01 11199261 349772654 355260144 48.9986794664398 "Autosome"
"1539" 35865 "vcar" "LR999949.1" 5527980 18.92 TRUE 4.44 6.73 6.73 4.44 TRUE 0 11199261 349772654 355300634 49.3602211788796 "Autosome"
"1540" 35875 "vcar" "LR999949.1" 5606320 18.92 TRUE 3.88 6.73 6.73 3.88 TRUE 0 11199261 349772654 355378974 50.0597316197917 "Autosome"
"1541" 35888 "vcar" "LR999949.1" 5760180 18.92 TRUE 3.88 5.02 5.02 3.88 TRUE 0 11199261 349772654 355532834 51.4335722687417 "Autosome"
"1542" 35890 "vcar" "LR999949.1" 5760410 18.92 TRUE 3.88 5.02 5.02 3.88 TRUE 0 11199261 349772654 355533064 51.4356259756782 "Autosome"
"1543" 35902 "vcar" "LR999949.1" 6175880 21.143 TRUE 3.9 2.95 2.95 3.9 TRUE 2.41 11199261 349772654 355948534 55.1454243275516 "Autosome"
"1544" 35922 "vcar" "LR999949.1" 6393780 21.143 TRUE 3.11 0 0 3.11 TRUE 0.12 11199261 349772654 356166434 57.0910884209235 "Autosome"
"1545" 35968 "vcar" "LR999949.1" 6605880 21.143 TRUE 3.2 0 0 3.2 TRUE 2.04 11199261 349772654 356378534 58.9849633828518 "Autosome"
"1546" 36004 "vcar" "LR999949.1" 7243420 24.482 TRUE 3.56 0 0 3.56 TRUE 3.01 11199261 349772654 357016074 64.6776604277729 "Autosome"
"1547" 36040 "vcar" "LR999949.1" 7503180 24.482 TRUE 4.01 0 0 4.01 TRUE 6.34 11199261 349772654 357275834 66.9970991835979 "Autosome"
"1548" 36101 "vcar" "LR999949.1" 8509990 34.526 TRUE 14.31 NA NA 14.31 TRUE 11.76 11199261 349772654 358282644 75.9870673609625 "Autosome"
"1549" 36183 "vcar" "LR999949.1" 9449070 47.967 TRUE 11.95 6.21 6.21 11.95 TRUE 9.72 11199261 349772654 359221724 84.3722634913143 "Autosome"
"1550" 36189 "vcar" "LR999949.1" 9628050 49.078 TRUE 6.37 6.37 6.37 6.37 TRUE 8.28 11199261 349772654 359400704 85.9704046543785 "Autosome"
"1551" 36236 "vcar" "LR999949.1" 9973730 51.302 TRUE 6.37 6.43 6.43 6.37 TRUE 5.4 11199261 349772654 359746384 89.0570368884161 "Autosome"
"1552" 36293 "vcar" "LR999949.1" 11092400 52.413 TRUE NA NA NA NA TRUE NA 11199261 349772654 360865054 99.0458209697943 "Autosome"
"1553" 36310 "vcar" "LR999950.1" 206343 0 TRUE 2.2 2.2 2.2 2.2 TRUE NA 9960137 360971915 361178258 2.07168837135473 "Autosome"
"1554" 36327 "vcar" "LR999950.1" 216108 1.111 TRUE 2.2 2.2 2.2 2.2 TRUE 1.95 9960137 360971915 361188023 2.16972919147598 "Autosome"
"1555" 36347 "vcar" "LR999950.1" 438973 1.111 TRUE 2.2 2.2 2.2 2.2 TRUE 1.95 9960137 360971915 361410888 4.4072988152673 "Autosome"
"1556" 36358 "vcar" "LR999950.1" 494819 1.111 TRUE 2.2 2.2 2.2 2.2 TRUE 1.96 9960137 360971915 361466734 4.96799391413994 "Autosome"
"1557" 36387 "vcar" "LR999950.1" 1579380 3.334 TRUE 2.84 2.84 2.84 2.84 TRUE 2.17 9960137 360971915 362551295 15.8570108021607 "Autosome"
"1558" 36409 "vcar" "LR999950.1" 1970910 4.445 TRUE 5.35 2.84 2.84 5.35 TRUE 2.97 9960137 360971915 362942825 19.7879808279746 "Autosome"
"1559" 36462 "vcar" "LR999950.1" 2193210 5.556 TRUE 5.35 2.51 2.51 5.35 TRUE 4.67 9960137 360971915 363165125 22.0198778390297 "Autosome"
"1560" 36492 "vcar" "LR999950.1" 2360920 5.556 TRUE 4.7 6.45 6.45 4.7 TRUE 5.89 9960137 360971915 363332835 23.7036900195248 "Autosome"
"1561" 36497 "vcar" "LR999950.1" 2361270 5.556 TRUE 4.7 6.45 6.45 4.7 TRUE 5.89 9960137 360971915 363333185 23.7072040274145 "Autosome"
"1562" 36499 "vcar" "LR999950.1" 2393720 5.556 TRUE 4.4 6.75 6.75 4.4 TRUE 6.09 9960137 360971915 363365635 24.0330027588978 "Autosome"
"1563" 36542 "vcar" "LR999950.1" 2814070 10.004 TRUE 5.1 9.17 9.17 5.1 TRUE 6.96 9960137 360971915 363785985 28.2533262343681 "Autosome"
"1564" 36556 "vcar" "LR999950.1" 2887940 10.004 TRUE 5.9 3.92 3.92 5.9 TRUE 4.09 9960137 360971915 363859855 28.9949826995352 "Autosome"
"1565" 36634 "vcar" "LR999950.1" 3315260 10.004 TRUE 6.75 4.66 4.66 6.75 TRUE 5.71 9960137 360971915 364287175 33.2852851321222 "Autosome"
"1566" 36647 "vcar" "LR999950.1" 3365280 10.004 TRUE 7.22 7.45 7.45 7.22 TRUE 5.31 9960137 360971915 364337195 33.7874870596659 "Autosome"
"1567" 36657 "vcar" "LR999950.1" 3523160 12.227 TRUE 7.5 12.36 12.36 7.5 TRUE 9.43 9960137 360971915 364495075 35.3726058185746 "Autosome"
"1568" 36673 "vcar" "LR999950.1" 3591600 12.227 TRUE 7.91 12.36 12.36 7.91 TRUE 10.61 9960137 360971915 364563515 36.0597449613394 "Autosome"
"1569" 36680 "vcar" "LR999950.1" 3641240 13.339 TRUE 7.91 12.36 12.36 7.91 TRUE 14.27 9960137 360971915 364613155 36.5581316803172 "Autosome"
"1570" 36705 "vcar" "LR999950.1" 3754750 13.339 TRUE 8.34 11.76 11.76 8.34 TRUE 21.83 9960137 360971915 364726665 37.6977746390436 "Autosome"
"1571" 36711 "vcar" "LR999950.1" 3765980 13.339 TRUE 8.34 11.76 11.76 8.34 TRUE 25.96 9960137 360971915 364737895 37.8105240921887 "Autosome"
"1572" 36717 "vcar" "LR999950.1" 3837070 14.45 TRUE 9.09 12.19 12.19 9.09 TRUE 15.12 9960137 360971915 364808985 38.5242692946894 "Autosome"
"1573" 36753 "vcar" "LR999950.1" 3859880 20.009 TRUE 9.09 11.03 11.03 9.09 TRUE 14.13 9960137 360971915 364831795 38.7532822088692 "Autosome"
"1574" 36770 "vcar" "LR999950.1" 4234690 20.009 TRUE 9.59 9.75 9.75 9.59 TRUE 8.18 9960137 360971915 365206605 42.5163830577832 "Autosome"
"1575" 36797 "vcar" "LR999950.1" 4339030 20.009 TRUE 8.62 4.65 4.65 8.62 TRUE 7.35 9960137 360971915 365310945 43.5639590098008 "Autosome"
"1576" 36825 "vcar" "LR999950.1" 4536610 22.232 TRUE 7.38 7.33 7.33 7.38 TRUE 9.7 9960137 360971915 365508525 45.5476666636212 "Autosome"
"1577" 36831 "vcar" "LR999950.1" 4654160 23.344 TRUE 6.06 7.33 7.33 6.06 TRUE 6.38 9960137 360971915 365626075 46.7278713134167 "Autosome"
"1578" 36836 "vcar" "LR999950.1" 4654460 23.344 TRUE 6.06 7.33 7.33 6.06 TRUE 6.38 9960137 360971915 365626375 46.7308833201792 "Autosome"
"1579" 36896 "vcar" "LR999950.1" 4894360 24.455 TRUE 3.83 2.89 2.89 3.83 TRUE 3 9960137 360971915 365866275 49.1394847279711 "Autosome"
"1580" 36899 "vcar" "LR999950.1" 4894570 24.455 TRUE 3.83 2.89 2.89 3.83 TRUE 2.99 9960137 360971915 365866485 49.1415931327049 "Autosome"
"1581" 36925 "vcar" "LR999950.1" 5258380 24.455 TRUE 3.46 1.73 1.73 3.46 TRUE 0.81 9960137 360971915 366230295 52.7942537336585 "Autosome"
"1582" 36958 "vcar" "LR999950.1" 5536460 25.566 TRUE 2.58 3.84 3.84 2.58 TRUE 3.03 9960137 360971915 366508375 55.5861832020985 "Autosome"
"1583" 36972 "vcar" "LR999950.1" 5536820 25.566 TRUE 2.43 3.84 3.84 2.43 TRUE 3 9960137 360971915 366508735 55.5897976102136 "Autosome"
"1584" 36978 "vcar" "LR999950.1" 5563260 25.566 TRUE 2.43 3.84 3.84 2.43 TRUE 2.69 9960137 360971915 366535175 55.8552558062203 "Autosome"
"1585" 37049 "vcar" "LR999950.1" 6345240 27.79 TRUE 6.03 0 0 6.03 TRUE 6.13 9960137 360971915 367317155 63.7063526335029 "Autosome"
"1586" 37060 "vcar" "LR999950.1" 6432530 27.79 TRUE 6.73 0 0 6.73 TRUE 6.77 9960137 360971915 367404445 64.5827462011818 "Autosome"
"1587" 37072 "vcar" "LR999950.1" 6433650 27.79 TRUE 6.73 0 0 6.73 TRUE 6.78 9960137 360971915 367405565 64.5939910264287 "Autosome"
"1588" 37214 "vcar" "LR999950.1" 7142090 35.575 TRUE 10 7.44 7.44 10 TRUE 9.01 9960137 360971915 368114005 71.706744595983 "Autosome"
"1589" 37224 "vcar" "LR999950.1" 7250150 36.686 TRUE 10 7.44 7.44 10 TRUE 8.66 9960137 360971915 368222065 72.7916694318562 "Autosome"
"1590" 37230 "vcar" "LR999950.1" 7368240 37.797 TRUE 10.31 7.44 7.44 10.31 TRUE 7.96 9960137 360971915 368340155 73.9772956938243 "Autosome"
"1591" 37256 "vcar" "LR999950.1" 7401610 37.797 TRUE 10.31 7.44 7.44 10.31 TRUE 7.81 9960137 360971915 368373525 74.3123312460461 "Autosome"
"1592" 37276 "vcar" "LR999950.1" 7462830 37.797 TRUE 7.44 7.44 7.44 7.44 TRUE 8.35 9960137 360971915 368434745 74.9269814260587 "Autosome"
"1593" 37353 "vcar" "LR999950.1" 8604650 45.582 TRUE 0.99 0 0 0.99 TRUE -1.75 9960137 360971915 369576565 86.3908799648037 "Autosome"
"1594" 37379 "vcar" "LR999950.1" 8707810 45.582 TRUE 0.99 0 0 0.99 TRUE -1.1 9960137 360971915 369679725 87.4266086902218 "Autosome"
"1595" 37386 "vcar" "LR999950.1" 8708100 45.582 TRUE 0.99 0 0 0.99 TRUE -1.1 9960137 360971915 369680015 87.429520296759 "Autosome"
"1596" 37401 "vcar" "LR999950.1" 8977620 45.582 TRUE 1.05 0.61 0.61 1.05 TRUE 0.69 9960137 360971915 369949535 90.1355071722407 "Autosome"
"1597" 37440 "vcar" "LR999950.1" 9205100 45.582 TRUE 1.05 1.16 1.16 1.05 TRUE 2.24 9960137 360971915 370177015 92.4194115000627 "Autosome"
"1598" 37441 "vcar" "LR999950.1" 9205400 45.582 TRUE 1.05 1.16 1.16 1.05 TRUE 2.24 9960137 360971915 370177315 92.4224235068253 "Autosome"
"1599" 37446 "vcar" "LR999950.1" 9228040 45.582 TRUE 1.05 2.46 2.46 1.05 TRUE 2.38 9960137 360971915 370199955 92.6497296171729 "Autosome"
"1600" 37453 "vcar" "LR999950.1" 9290450 46.693 TRUE 1.05 2.46 2.46 1.05 TRUE 2.72 9960137 360971915 370262365 93.2763274240103 "Autosome"
"1601" 37473 "vcar" "LR999950.1" 9515960 46.693 TRUE 1.05 1.54 1.54 1.05 TRUE 1.7 9960137 360971915 370487875 95.5404529074249 "Autosome"
"1602" 37486 "vcar" "LR999950.1" 9828200 46.693 TRUE 1.49 0 0 1.49 TRUE -0.66 9960137 360971915 370800115 98.6753495458948 "Autosome"
"1603" 37493 "vcar" "LR999950.1" 9854120 46.693 TRUE 1.49 0 0 1.49 TRUE NA 9960137 360971915 370826035 98.9355869301798 "Autosome"
"1604" 37542 "vcar" "LR999951.1" 425835 0 TRUE 4.83 0 0 4.83 TRUE NA 9839934 370932052 371357887 4.32762049013743 "Autosome"
"1605" 37549 "vcar" "LR999951.1" 443617 0 TRUE 4.83 0 0 4.83 TRUE 0 9839934 370932052 371375669 4.50833308434792 "Autosome"
"1606" 37558 "vcar" "LR999951.1" 504871 0 TRUE 5.35 0 0 5.35 TRUE 0 9839934 370932052 371436923 5.13083725968081 "Autosome"
"1607" 37577 "vcar" "LR999951.1" 515919 0 TRUE 5.35 0 0 5.35 TRUE 0 9839934 370932052 371447971 5.24311443552365 "Autosome"
"1608" 37587 "vcar" "LR999951.1" 516163 0 TRUE 5.35 0 0 5.35 TRUE 0 9839934 370932052 371448215 5.24559412695248 "Autosome"
"1609" 37613 "vcar" "LR999951.1" 883945 0 TRUE 6.32 4.83 4.83 6.32 TRUE 0 9839934 370932052 371815997 8.98324114775567 "Autosome"
"1610" 37616 "vcar" "LR999951.1" 884221 0 TRUE 6.32 4.83 4.83 6.32 TRUE 0 9839934 370932052 371816273 8.98604604461778 "Autosome"
"1611" 37630 "vcar" "LR999951.1" 1300000 4.456 TRUE 6.66 8.96 8.96 6.66 TRUE 11.35 9839934 370932052 372232052 13.2114707273443 "Autosome"
"1612" 37643 "vcar" "LR999951.1" 1300270 4.456 TRUE 6.66 8.96 8.96 6.66 TRUE 11.34 9839934 370932052 372232322 13.2142146481877 "Autosome"
"1613" 37665 "vcar" "LR999951.1" 1453280 5.567 TRUE 7.16 9.25 9.25 7.16 TRUE 5.52 9839934 370932052 372385332 14.7692047527961 "Autosome"
"1614" 37674 "vcar" "LR999951.1" 1571580 5.567 TRUE 9.55 9.25 9.25 9.55 TRUE 8.29 9839934 370932052 372503632 15.9714485889844 "Autosome"
"1615" 37689 "vcar" "LR999951.1" 1866600 10.024 TRUE 5.62 10.71 10.71 5.62 TRUE 11.4 9839934 370932052 372798652 18.9696394305084 "Autosome"
"1616" 37697 "vcar" "LR999951.1" 1940780 10.024 TRUE 4.63 10.71 10.71 4.63 TRUE 9.84 9839934 370932052 372872832 19.7235062755502 "Autosome"
"1617" 37792 "vcar" "LR999951.1" 2648540 11.135 TRUE 5.16 7.18 7.18 5.16 TRUE -12.52 9839934 370932052 373580592 26.9162374463081 "Autosome"
"1618" 37823 "vcar" "LR999951.1" 2745150 11.135 TRUE 5.16 7.18 7.18 5.16 TRUE 11.18 9839934 370932052 373677202 27.8980529747456 "Autosome"
"1619" 37826 "vcar" "LR999951.1" 2755570 11.135 TRUE 5.16 7.18 7.18 5.16 TRUE 13.74 9839934 370932052 373687622 28.0039479939601 "Autosome"
"1620" 37842 "vcar" "LR999951.1" 2807140 12.246 TRUE 5.16 7.18 7.18 5.16 TRUE 26.4 9839934 370932052 373739192 28.5280368750441 "Autosome"
"1621" 37843 "vcar" "LR999951.1" 2807490 12.246 TRUE 5.16 7.18 7.18 5.16 TRUE 26.49 9839934 370932052 373739542 28.5315938094707 "Autosome"
"1622" 37884 "vcar" "LR999951.1" 3330950 17.814 TRUE 5.58 4.23 4.23 5.58 TRUE 6.37 9839934 370932052 374263002 33.8513449378827 "Autosome"
"1623" 37940 "vcar" "LR999951.1" 3593510 18.925 TRUE 5.78 1.86 1.86 5.78 TRUE 2.31 9839934 370932052 374525562 36.5196555180147 "Autosome"
"1624" 37955 "vcar" "LR999951.1" 3908270 18.925 TRUE 4.42 3 3 4.42 TRUE 0 9839934 370932052 374840322 39.7184574611984 "Autosome"
"1625" 37988 "vcar" "LR999951.1" 4147150 18.925 TRUE 5.41 7.08 7.08 5.41 TRUE 6.71 9839934 370932052 375079202 42.1461160206969 "Autosome"
"1626" 37992 "vcar" "LR999951.1" 4147460 18.925 TRUE 5.41 7.08 7.08 5.41 TRUE 6.73 9839934 370932052 375079512 42.1492664483319 "Autosome"
"1627" 38006 "vcar" "LR999951.1" 4147970 18.925 TRUE 5.41 7.08 7.08 5.41 TRUE 6.76 9839934 370932052 375080022 42.1544494099249 "Autosome"
"1628" 38061 "vcar" "LR999951.1" 4392270 22.26 TRUE 6.24 7.08 7.08 6.24 TRUE 4.63 9839934 370932052 375324322 44.6371896396866 "Autosome"
"1629" 38064 "vcar" "LR999951.1" 4518150 22.26 TRUE 6.24 8.64 8.64 6.24 TRUE 1.33 9839934 370932052 375450202 45.9164665128851 "Autosome"
"1630" 38068 "vcar" "LR999951.1" 4653550 22.26 TRUE 7.58 7.46 7.46 7.58 TRUE 14.71 9839934 370932052 375585602 47.292492002487 "Autosome"
"1631" 38069 "vcar" "LR999951.1" 4687270 23.371 TRUE 7.58 7.46 7.46 7.58 TRUE 25 9839934 370932052 375619322 47.6351772278147 "Autosome"
"1632" 38091 "vcar" "LR999951.1" 4731580 24.483 TRUE 7.58 7.46 7.46 7.58 TRUE 10.89 9839934 370932052 375663632 48.0854851262214 "Autosome"
"1633" 38124 "vcar" "LR999951.1" 5002200 26.705 TRUE 8.3 8.63 8.63 8.3 TRUE 1.61 9839934 370932052 375934252 50.8357068248628 "Autosome"
"1634" 38138 "vcar" "LR999951.1" 5112380 26.705 TRUE 8.3 9.12 9.12 8.3 TRUE NA 9839934 370932052 376044432 51.9554297823542 "Autosome"
"1635" 38667 "vcar" "LR999952.1" 361269 0 TRUE 4.23 NA NA 4.23 TRUE NA 8262369 380771986 381133255 4.37246266778935 "Autosome"
"1636" 38725 "vcar" "LR999952.1" 1115100 2.224 TRUE 4.23 12.36 12.36 4.23 TRUE 10.55 8262369 380771986 381887086 13.4961292578436 "Autosome"
"1637" 38739 "vcar" "LR999952.1" 1294850 4.446 TRUE 4.34 12.36 12.36 4.34 TRUE 10.92 8262369 380771986 382066836 15.6716554295747 "Autosome"
"1638" 38838 "vcar" "LR999952.1" 2189960 7.781 TRUE 3.35 0 0 3.35 TRUE 0.56 8262369 380771986 382961946 26.5052311268112 "Autosome"
"1639" 38850 "vcar" "LR999952.1" 2349060 7.781 TRUE 0 0 0 0 TRUE 1.42 8262369 380771986 383121046 28.4308289789527 "Autosome"
"1640" 38970 "vcar" "LR999952.1" 3394220 18.989 TRUE 6.68 10.3 10.3 6.68 TRUE 9.44 8262369 380771986 384166206 41.0804697780988 "Autosome"
"1641" 38988 "vcar" "LR999952.1" 3603470 21.212 TRUE 5.35 10.3 10.3 5.35 TRUE 24.33 8262369 380771986 384375456 43.6130364063866 "Autosome"
"1642" 39011 "vcar" "LR999952.1" 3777240 23.436 TRUE 5.35 10.3 10.3 5.35 TRUE 0 8262369 380771986 384549226 45.7161862415005 "Autosome"
"1643" 39027 "vcar" "LR999952.1" 3796250 23.436 TRUE 5.35 10.3 10.3 5.35 TRUE 0 8262369 380771986 384568236 45.9462655323189 "Autosome"
"1644" 39031 "vcar" "LR999952.1" 3810510 23.436 TRUE 4.23 10.3 10.3 4.23 TRUE 0 8262369 380771986 384582496 46.1188552580985 "Autosome"
"1645" 39037 "vcar" "LR999952.1" 3868930 23.436 TRUE 4.23 6.68 6.68 4.23 TRUE 0 8262369 380771986 384640916 46.825916392744 "Autosome"
"1646" 39061 "vcar" "LR999952.1" 4361290 25.658 TRUE 3.52 2.49 2.49 3.52 TRUE 0 8262369 380771986 385133276 52.7849821280071 "Autosome"
"1647" 39072 "vcar" "LR999952.1" 4538440 25.658 TRUE 2.88 1.5 1.5 2.88 TRUE 0 8262369 380771986 385310426 54.929040327296 "Autosome"
"1648" 39106 "vcar" "LR999952.1" 4807230 25.658 TRUE 2.41 1.36 1.36 2.41 TRUE 9.75 8262369 380771986 385579216 58.1822235245122 "Autosome"
"1649" 39109 "vcar" "LR999952.1" 4893490 26.769 TRUE 1.36 1.58 1.58 1.36 TRUE 16.01 8262369 380771986 385665476 59.2262340256166 "Autosome"
"1650" 39177 "vcar" "LR999952.1" 5297390 26.769 TRUE 1.36 1.56 1.56 1.36 TRUE -10.61 8262369 380771986 386069376 64.1146625138626 "Autosome"
"1651" 39293 "vcar" "LR999952.1" 7243900 31.216 TRUE 1.52 0 0 1.52 TRUE -0.1 8262369 380771986 388015886 87.6734021441066 "Autosome"
"1652" 39304 "vcar" "LR999952.1" 7289570 31.216 TRUE 1.52 0 0 1.52 TRUE 0.1 8262369 380771986 388061556 88.2261491831217 "Autosome"
"1653" 39340 "vcar" "LR999952.1" 7993750 32.327 TRUE 1.52 0 0 1.52 TRUE 0 8262369 380771986 388765736 96.7488864271252 "Autosome"
"1654" 39352 "vcar" "LR999952.1" 7994030 32.327 TRUE 1.52 0 0 1.52 TRUE NA 8262369 380771986 388766016 96.7522752856959 "Autosome"
"1655" 39366 "vcar" "LR999953.1" 162210 0 TRUE 3.78 NA NA 3.78 TRUE NA 8178468 389034355 389196565 1.98337879417025 "Autosome"
"1656" 39388 "vcar" "LR999953.1" 750263 2.223 TRUE 7.11 NA NA 7.11 TRUE 1.89 8178468 389034355 389784618 9.17363740984253 "Autosome"
"1657" 39420 "vcar" "LR999953.1" 1609600 10.064 TRUE 6.61 0 0 6.61 TRUE 0 8178468 389034355 390643955 19.6809475808917 "Autosome"
"1658" 39455 "vcar" "LR999953.1" 1900950 10.064 TRUE 4.57 0 0 4.57 TRUE 0 8178468 389034355 390935305 23.243350710671 "Autosome"
"1659" 39459 "vcar" "LR999953.1" 1901160 10.064 TRUE 4.57 0 0 4.57 TRUE 0 8178468 389034355 390935515 23.2459184287326 "Autosome"
"1660" 39497 "vcar" "LR999953.1" 2409720 13.402 TRUE 4.44 NA NA 4.44 TRUE 3.28 8178468 389034355 391444075 29.4641979402499 "Autosome"
"1661" 39537 "vcar" "LR999953.1" 2988040 16.737 TRUE 2.29 0 0 2.29 TRUE 0 8178468 389034355 392022395 36.5354489373805 "Autosome"
"1662" 39566 "vcar" "LR999953.1" 3355560 16.737 TRUE 2.29 0 0 2.29 TRUE 0 8178468 389034355 392389915 41.0292000897968 "Autosome"
"1663" 39571 "vcar" "LR999953.1" 3355790 16.737 TRUE 2.29 0 0 2.29 TRUE 0 8178468 389034355 392390145 41.0320123524357 "Autosome"
"1664" 39606 "vcar" "LR999953.1" 3850650 16.737 TRUE 0 0 0 0 TRUE 0 8178468 389034355 392885005 47.0827788285043 "Autosome"
"1665" 39677 "vcar" "LR999953.1" 5377510 18.961 TRUE 10.83 0 0 10.83 TRUE 0 8178468 389034355 394411865 65.7520454931168 "Autosome"
"1666" 39693 "vcar" "LR999953.1" 5472030 18.961 TRUE 10.83 6.27 6.27 10.83 TRUE 0 8178468 389034355 394506385 66.9077631654241 "Autosome"
"1667" 39697 "vcar" "LR999953.1" 5472370 18.961 TRUE 10.83 6.27 6.27 10.83 TRUE 0 8178468 389034355 394506725 66.9119204232382 "Autosome"
"1668" 39706 "vcar" "LR999953.1" 5472580 18.961 TRUE 10.83 6.27 6.27 10.83 TRUE 0 8178468 389034355 394506935 66.9144881412998 "Autosome"
"1669" 39773 "vcar" "LR999953.1" 5970420 22.296 TRUE 10.83 11.73 11.73 10.83 TRUE 0 8178468 389034355 395004775 73.0016917593857 "Autosome"
"1670" 39779 "vcar" "LR999953.1" 5970690 22.296 TRUE 10.83 11.73 11.73 10.83 TRUE 0 8178468 389034355 395005045 73.0049931111793 "Autosome"
"1671" 39798 "vcar" "LR999953.1" 6058660 22.296 TRUE 10.83 40.34 40.34 10.83 TRUE 0 8178468 389034355 395093015 74.0806224344217 "Autosome"
"1672" 39808 "vcar" "LR999953.1" 6065970 22.296 TRUE 10.83 40.34 40.34 10.83 FALSE 10.84 8178468 389034355 395100325 74.1700034774239 "Autosome"
"1673" 39831 "vcar" "LR999953.1" 6250060 33.544 TRUE 10.83 40.34 40.34 10.83 TRUE 29.38 8178468 389034355 395284415 76.4209140391575 "Autosome"
"1674" 39899 "vcar" "LR999953.1" 7981780 43.681 TRUE NA NA NA NA TRUE NA 8178468 389034355 397016135 97.5950508090268 "Autosome"
"1675" 40104 "vcar" "LR999954.1" 2803450 0 TRUE 15.06 19.98 19.98 15.06 TRUE NA 7379297 397212823 400016273 37.9907462729851 "Autosome"
"1676" 40128 "vcar" "LR999954.1" 2914740 2.224 TRUE 15.06 15.06 15.06 15.06 TRUE 0 7379297 397212823 400127563 39.4988845143379 "Autosome"
"1677" 40150 "vcar" "LR999954.1" 3309270 7.792 TRUE 15.06 14.11 14.11 15.06 TRUE 0 7379297 397212823 400522093 44.8453287623469 "Autosome"
"1678" 40262 "vcar" "LR999954.1" 4583220 14.498 TRUE 0 NA NA 0 TRUE 0 7379297 397212823 401796043 62.109168393683 "Autosome"
