chrom	begin	end	length_gene	length_rpt	length_LINE	length_SINE	length_DNA	length_LTR
LR999950.1	3200001	3300000	1069	43426	15325	8037	3110	306
LR999950.1	3300001	3400000	1623	17864	5207	3590	1185	245
LR999950.1	3400001	3500000	8911	44235	13695	2250	3173	12272
LR999950.1	3500001	3600000	7096	41854	13120	8621	4960	6543
LR999950.1	3600001	3700000	0	46994	17944	12762	4518	318
LR999950.1	3700001	3800000	5190	26161	10192	4650	1063	5034
LR999950.1	3800001	3900000	363	27728	9462	8576	4689	286
LR999950.1	3900001	4000000	16000	18140	5975	5574	612	371
LR999950.1	4000001	4100000	5184	25067	9049	8485	802	45
LR999950.1	4100001	4200000	0	31910	11146	9281	2123	769
LR999950.1	4200001	4300000	268	37114	17207	8479	1527	650
LR999950.1	4300001	4400000	2769	39374	14402	11489	1932	519
LR999950.1	4400001	4500000	0	47471	21651	15932	3976	571
LR999950.1	4500001	4600000	0	39717	14504	10042	2107	2394
LR999950.1	4600001	4700000	5547	34251	8943	6952	2180	6847
LR999950.1	4700001	4800000	3089	28334	9450	7307	5173	904
LR999950.1	4800001	4900000	607	23915	6552	6360	4195	1281
LR999950.1	4900001	5000000	1231	38802	11072	8027	5934	5891
LR999950.1	5000001	5100000	9591	36061	14815	9877	2707	2438
LR999950.1	5100001	5200000	859	28421	6887	5261	2627	703
LR999950.1	5200001	5300000	8952	42835	24105	4073	1143	6164
LR999950.1	5300001	5400000	4245	34026	4592	8791	2555	1396
LR999950.1	5400001	5500000	1870	42902	14802	11411	6464	748
LR999950.1	5500001	5600000	0	47787	19571	12256	5798	1173
LR999950.1	5600001	5700000	0	49363	22913	14239	2670	1483
LR999950.1	5700001	5800000	0	24652	8735	7512	1611	268
LR999950.1	5800001	5900000	0	28922	13100	8657	2120	747
LR999950.1	5900001	6000000	791	28124	9653	6919	2497	272
LR999950.1	6000001	6100000	9740	38953	13840	9630	1764	7667
LR999950.1	6100001	6200000	274	54036	15472	8546	6869	4460
LR999950.1	6200001	6300000	2547	23107	7502	8188	707	417
LR999950.1	6300001	6400000	676	19905	6654	4541	1826	433
LR999950.1	6400001	6500000	13054	32412	12915	10674	1343	740
LR999950.1	6500001	6600000	19065	28961	10606	6924	2352	292
LR999950.1	6600001	6700000	3648	37633	12398	9332	3760	972
LR999950.1	6700001	6800000	6160	21987	8261	6124	1696	133
LR999950.1	6800001	6900000	339	40316	14061	8566	3697	4874
LR999950.1	6900001	7000000	0	36898	14860	13532	1115	1100
LR999950.1	7000001	7100000	2729	33696	15664	7129	2735	412
LR999950.1	7100001	7200000	0	34277	13007	7172	1141	1161
LR999950.1	7200001	7300000	748	30712	13301	9617	1798	761
LR999950.1	7300001	7400000	1633	22811	7003	6682	2180	238
LR999950.1	7400001	7500000	0	37394	15364	12119	2964	1185
LR999950.1	7500001	7600000	0	33964	14382	10694	3308	656
LR999950.1	7600001	7700000	3511	30990	9131	6485	2506	7409
LR999950.1	7700001	7800000	3549	37518	16714	8750	4892	135
LR999950.1	7800001	7900000	14128	34585	16782	7482	1715	497
LR999950.1	7900001	8000000	5299	31194	9213	5683	2190	4493
LR999950.1	8000001	8100000	2372	35120	9781	10044	2149	105
LR999950.1	8100001	8200000	2089	37657	12083	8952	4171	1474
LR999950.1	8200001	8300000	2640	46458	22893	11895	5129	944
LR999950.1	8300001	8400000	725	31942	12804	9051	1876	307
LR999950.1	8400001	8500000	0	34345	15340	9843	1613	391
LR999950.1	8500001	8600000	4756	39281	12612	10818	1820	3675
LR999950.1	8600001	8700000	4712	36065	12789	7756	2671	1553
LR999950.1	8700001	8800000	10063	34565	13359	6666	3077	2189
LR999950.1	8800001	8900000	0	58353	25724	13158	4260	423
LR999950.1	8900001	9000000	5911	43600	13031	9760	3193	7532
LR999950.1	9000001	9100000	6963	41717	14275	10351	4945	2789
LR999950.1	9100001	9200000	8787	38963	14730	11005	2374	1116
LR999950.1	9200001	9300000	631	43952	18312	11800	3417	3647
LR999950.1	9300001	9400000	3230	51395	22264	10910	3222	4669
LR999950.1	9400001	9500000	33	47870	20017	11297	1686	5077
LR999950.1	9500001	9600000	0	62194	27880	12182	4662	8189
LR999950.1	9600001	9700000	384	45689	21128	11382	2732	685
LR999950.1	9700001	9800000	0	50734	22150	9658	4037	5702
LR999950.1	9800001	9900000	0	38161	18223	8808	2532	626
LR999950.1	9900001	9960137	0	24119	3793	3272	1509	12157
LR999951.1	1	100000	2995	43428	16640	5135	3777	1089
LR999951.1	100001	200000	0	44777	20214	14121	2661	1444
LR999951.1	200001	300000	0	51176	22648	15307	6020	1166
LR999951.1	300001	400000	0	40040	15321	10717	3631	916
LR999951.1	400001	500000	0	45077	16027	10923	3251	5214
LR999951.1	500001	600000	0	42186	16455	13710	1293	1082
LR999951.1	600001	700000	332	47462	21064	14297	2018	961
LR999951.1	700001	800000	3592	46372	19208	12579	2840	2450
LR999951.1	800001	900000	2097	57171	24772	14420	3365	1105
LR999951.1	900001	1000000	2575	53040	22818	11933	3865	1306
LR999951.1	1000001	1100000	0	54639	25312	12994	3161	2170
LR999951.1	1100001	1200000	0	60862	23423	16006	6371	2188
LR999951.1	1200001	1300000	580	59686	28286	13240	2849	2645
LR999951.1	1300001	1400000	170	48950	20897	12508	3273	1171
LR999951.1	1400001	1500000	257	45852	18822	11153	2317	1139
LR999951.1	1500001	1600000	1600	45885	19245	8890	2260	5919
LR999951.1	1600001	1700000	1199	58214	24559	12815	5625	5087
LR999951.1	1700001	1800000	2541	52988	23950	9182	4119	1539
LR999951.1	1800001	1900000	3752	40504	12743	11911	3913	853
LR999951.1	1900001	2000000	4446	43947	14449	9510	5338	3370
LR999951.1	2000001	2100000	3773	44904	15567	7351	4300	6065
LR999951.1	2100001	2200000	4587	42343	11837	10211	2178	1177
LR999951.1	2200001	2300000	1846	43806	16229	9681	6643	1421
LR999951.1	2300001	2400000	4004	44194	13727	10149	7852	1038
LR999951.1	2400001	2500000	2307	40421	16611	8702	3872	1049
LR999951.1	2500001	2600000	5909	33204	12825	5182	4064	5097
LR999951.1	2600001	2700000	4478	39025	15865	9672	2844	740
LR999951.1	2700001	2800000	2881	21365	7347	3944	1579	96
LR999951.1	2800001	2900000	4480	17931	6950	4078	1191	783
LR999951.1	2900001	3000000	12194	36425	10776	6316	4233	4478
LR999951.1	3000001	3100000	6123	43557	20264	8604	2012	2441
LR999951.1	3100001	3200000	0	59820	23354	12247	5239	8888
LR999951.1	3200001	3300000	0	56265	20703	10492	3421	5068
LR999951.1	3300001	3400000	0	54593	25724	13513	3421	2143
LR999951.1	3400001	3500000	589	53015	22269	13747	2894	1185
LR999951.1	3500001	3600000	1291	56864	21471	12944	3582	2766
LR999951.1	3600001	3700000	4597	46424	21378	8073	3965	2830
LR999951.1	3700001	3800000	6247	64516	28481	4398	515	20757
LR999951.1	3800001	3900000	8730	56817	34250	3538	3062	7053
LR999951.1	3900001	4000000	12621	34229	10825	5947	3016	5272
LR999951.1	4000001	4100000	9154	23761	7851	6889	2276	942
LR999951.1	4100001	4200000	7242	37455	15915	7745	3439	1106
LR999951.1	4200001	4300000	5806	42027	15686	8630	2083	1428
LR999951.1	4300001	4400000	1254	65262	28066	9375	5208	11505
LR999951.1	4400001	4500000	0	54629	25938	13132	3609	1735
LR999951.1	4500001	4600000	0	49463	17398	15580	2543	1245
LR999951.1	4600001	4700000	1705	41272	14811	7365	2818	948
LR999951.1	4700001	4800000	1702	43370	13567	11375	3959	836
LR999951.1	4800001	4900000	0	59051	26477	13641	4933	6327
LR999951.1	4900001	5000000	2442	45757	19442	10787	1226	308
LR999951.1	5000001	5100000	0	50219	20532	14733	1887	778
LR999951.1	5100001	5200000	0	50868	20813	13599	4354	1026
LR999951.1	5200001	5300000	1417	46000	16552	10665	3358	7529
LR999951.1	5300001	5400000	0	36677	11818	13902	5336	445
LR999951.1	5400001	5500000	0	51198	22591	14900	1821	1190
LR999951.1	5500001	5600000	0	56049	17427	11627	5510	11803
LR999951.1	5600001	5700000	473	50513	19008	11733	4998	1313
LR999951.1	5700001	5800000	359	54999	25974	16354	2495	1162
LR999951.1	5800001	5900000	5268	50962	21445	12674	3248	2916
LR999951.1	5900001	6000000	5736	48079	16339	11476	3929	2498
LR999951.1	6000001	6100000	6968	43069	15001	10753	3337	4375
LR999951.1	6100001	6200000	11020	43418	15306	8256	2236	717
LR999951.1	6200001	6300000	0	54398	22466	12722	5470	2296
LR999951.1	6300001	6400000	0	58373	22998	13774	4403	1758
LR999951.1	6400001	6500000	0	49789	21247	11666	3326	1660
LR999951.1	6500001	6600000	2820	55200	23700	14014	5497	1274
LR999951.1	6600001	6700000	0	54286	23035	12431	2110	4401
LR999951.1	6700001	6800000	0	55252	24243	13301	4199	3150
LR999951.1	6800001	6900000	1492	56394	18459	15062	10212	1651
LR999951.1	6900001	7000000	0	56380	25996	11939	4914	1546
LR999951.1	7000001	7100000	635	58376	21882	11790	5703	2499
LR999951.1	7100001	7200000	5292	53950	23643	14504	5030	1479
LR999951.1	7200001	7300000	5738	41174	13540	6613	2600	4085
LR999951.1	7300001	7400000	7767	36177	12022	8246	3774	683
LR999951.1	7400001	7500000	1080	36218	12294	8842	2862	1111
LR999951.1	7500001	7600000	2945	44250	17194	9561	5991	3903
LR999951.1	7600001	7700000	3482	42784	14806	9765	2408	607
LR999951.1	7700001	7800000	3633	49088	13202	7563	5159	11328
LR999951.1	7800001	7900000	0	41863	13801	11367	5009	1494
LR999951.1	7900001	8000000	1791	38558	15410	11514	1105	831
LR999951.1	8000001	8100000	4809	40792	14065	10984	2166	920
LR999951.1	8100001	8200000	5047	32269	10085	7371	5197	776
LR999951.1	8200001	8300000	242	36423	12634	8495	1325	1871
LR999951.1	8300001	8400000	0	45541	14833	12508	9256	563
LR999951.1	8400001	8500000	0	42455	20961	10362	1939	433
LR999951.1	8500001	8600000	765	35252	13348	10678	4285	147
LR999951.1	8600001	8700000	5279	51533	19893	9414	8138	1866
LR999951.1	8700001	8800000	4213	40009	14975	9985	2885	1146
LR999951.1	8800001	8900000	0	49132	21494	10105	581	2893
LR999951.1	8900001	9000000	1327	45261	18386	13505	1752	1128
LR999951.1	9000001	9100000	2673	38409	16107	7589	4535	782
LR999951.1	9100001	9200000	5257	32836	15273	5316	4419	671
LR999951.1	9200001	9300000	3257	32011	12000	9001	1776	630
LR999951.1	9300001	9400000	488	29062	9398	8392	1263	4808
LR999951.1	9400001	9500000	2790	48534	14801	13248	1390	5856
LR999951.1	9500001	9600000	0	52216	20520	9758	3425	5111
LR999951.1	9600001	9700000	1497	44524	14475	8125	2208	5124
LR999951.1	9700001	9800000	642	37909	16840	4143	3753	189
LR999951.1	9800001	9839934	3273	38679	36650		0	186
LR999952.1	1	100000	9622	91118	86260		0	103
LR999952.1	100001	200000	5240	49796	32337	2694	1732	3090
LR999952.1	200001	300000	5343	38830	17572	9784	2654	2798
LR999952.1	300001	400000	33	50647	18942	7107	4786	10762
LR999952.1	400001	500000	11600	43916	15811	9401	3004	6981
LR999952.1	500001	600000	3798	40965	16379	9090	2921	1489
LR999952.1	600001	700000	4957	57264	25364	14196	4839	3279
LR999952.1	700001	800000	1737	46561	19871	11241	4520	621
LR999952.1	800001	900000	4000	58273	28302	13057	3787	2110
LR999952.1	900001	1000000	0	48213	19638	11325	3115	1619
LR999952.1	1000001	1100000	0	62650	31017	11865	4724	3383
LR999952.1	1100001	1200000	1179	61021	26983	14142	5881	1742
LR999952.1	1200001	1300000	1181	62716	30074	9105	5524	2063
LR999952.1	1300001	1400000	873	50028	22540	10903	3801	2089
LR999952.1	1400001	1500000	3768	48298	13489	10544	4302	9371
LR999952.1	1500001	1600000	1710	41467	12765	11666	3138	1136
LR999952.1	1600001	1700000	4231	51019	21307	10848	4515	1277
LR999952.1	1700001	1800000	3696	65653	24561	11618	5825	6257
LR999952.1	1800001	1900000	3823	57117	22101	13572	8101	1211
LR999952.1	1900001	2000000	4970	48430	20271	11076	3883	1344
LR999952.1	2000001	2100000	739	49484	21756	11734	4589	1464
LR999952.1	2100001	2200000	1068	53403	21944	14423	4524	2188
LR999952.1	2200001	2300000	2109	54905	24118	12374	4869	1286
LR999952.1	2300001	2400000	4291	55345	23775	9390	5043	1442
LR999952.1	2400001	2500000	3360	48984	21236	10678	4901	1248
LR999952.1	2500001	2600000	4122	45346	17709	9952	5153	2564
LR999952.1	2600001	2700000	7754	48978	23012	12321	2244	1866
LR999952.1	2700001	2800000	5065	47893	14174	12236	4948	1568
LR999952.1	2800001	2900000	0	42722	13656	10448	2224	4381
LR999952.1	2900001	3000000	5596	35157	11609	7551	5363	431
LR999952.1	3000001	3100000	969	42797	16242	6522	5483	812
LR999952.1	3100001	3200000	4510	42912	12755	9977	2843	2083
LR999952.1	3200001	3300000	394	47273	21814	7877	2507	2552
LR999952.1	3300001	3400000	1084	54464	21072	15733	2474	1973
LR999952.1	3400001	3500000	806	57416	27277	15249	4029	2232
LR999952.1	3500001	3600000	0	55487	26811	14649	3456	515
LR999952.1	3600001	3700000	0	58965	22402	14135	4319	669
LR999952.1	3700001	3800000	901	55244	27608	13480	3745	1881
LR999952.1	3800001	3900000	758	31025	10511	10822	1016	298
LR999952.1	3900001	4000000	691	53133	22349	15131	2573	2140
LR999952.1	4000001	4100000	1929	49257	17568	14259	5620	799
LR999952.1	4100001	4200000	5345	48252	18621	13546	4996	1317
LR999952.1	4200001	4300000	1883	49277	19593	11745	6068	1210
LR999952.1	4300001	4400000	2216	33004	10384	7545	4813	1119
LR999952.1	4400001	4500000	9243	41354	14397	8094	2651	1040
LR999952.1	4500001	4600000	4315	50670	18296	11304	1974	3765
LR999952.1	4600001	4700000	0	34693	12576	8449	1841	1518
LR999952.1	4700001	4800000	2794	42144	13948	10560	1438	1215
LR999952.1	4800001	4900000	6931	50052	19759	11337	4654	464
LR999952.1	4900001	5000000	2355	57068	21682	14036	5418	6438
LR999952.1	5000001	5100000	5795	61162	22253	13991	6622	1811
LR999952.1	5100001	5200000	4477	50583	21664	13583	4942	647
LR999952.1	5200001	5300000	7616	52754	19505	10735	3189	6951
LR999952.1	5300001	5400000	4219	46066	18708	6173	4426	856
LR999952.1	5400001	5500000	3003	52032	23936	7735	3103	4463
LR999952.1	5500001	5600000	3500	55788	23902	11334	4292	1387
LR999952.1	5600001	5700000	7378	44473	17770	9246	5511	766
LR999952.1	5700001	5800000	2508	46810	20902	6577	7012	662
LR999952.1	5800001	5900000	1164	54612	21996	11666	3455	1444
LR999952.1	5900001	6000000	0	67238	28061	12244	3762	7651
LR999952.1	6000001	6100000	3504	46237	17806	8416	6557	1008
LR999952.1	6100001	6200000	5563	54872	28520	7607	5406	719
LR999952.1	6200001	6300000	343	57330	25182	11978	5337	651
LR999952.1	6300001	6400000	1725	58411	20762	15932	5050	1140
LR999952.1	6400001	6500000	12	54987	18598	11581	5208	6562
LR999952.1	6500001	6600000	2059	47837	19190	8727	5481	1380
LR999952.1	6600001	6700000	8803	38738	13839	8983	3639	524
LR999952.1	6700001	6800000	3693	55276	22799	10785	4468	1832
LR999952.1	6800001	6900000	953	59661	20127	16523	5110	1999
LR999952.1	6900001	7000000	3887	55240	23118	12708	3220	1568
LR999952.1	7000001	7100000	3720	52831	21056	13765	4392	1774
LR999952.1	7100001	7200000	5513	46705	15189	11153	2647	991
LR999952.1	7200001	7300000	2756	45515	16432	10543	3910	1566
LR999952.1	7300001	7400000	6764	36481	10830	8239	2788	7321
LR999952.1	7400001	7500000	2739	45336	19864	8431	4538	880
LR999952.1	7500001	7600000	887	61300	19397	8534	3297	13448
LR999952.1	7600001	7700000	3064	55633	11509	9434	8318	1804
LR999952.1	7700001	7800000	5432	46122	18530	10794	4048	3392
LR999952.1	7800001	7900000	2900	51917	22293	11594	3751	277
LR999952.1	7900001	8000000	1182	45307	19189	12036	4006	1313
LR999952.1	8000001	8100000	842	53684	16717	4345	1521	3390
LR999952.1	8100001	8200000	0	55719	14153	2521	83	1729
LR999952.1	8200001	8262369	0	24722	13849	1010	0	0
LR999953.1	1	100000	1486	31590	14604	5906	4107	1244
LR999953.1	100001	200000	4688	45550	15346	10484	3529	4983
LR999953.1	200001	300000	18371	45514	13510	6642	7910	1760
LR999953.1	300001	400000	3480	53658	22484	9904	7899	1432
LR999953.1	400001	500000	7122	47320	16561	9060	6940	4362
LR999953.1	500001	600000	5160	58872	25726	11651	7397	1387
LR999953.1	600001	700000	6734	47608	17454	12286	5031	904
LR999953.1	700001	800000	1560	43931	17862	11050	2987	1218
LR999953.1	800001	900000	3976	55667	18527	9621	2197	7203
LR999953.1	900001	1000000	3577	55498	20467	12073	9638	1445
LR999953.1	1000001	1100000	4059	61675	24120	10940	6920	5362
LR999953.1	1100001	1200000	2965	48696	20181	11012	7834	924
LR999953.1	1200001	1300000	2764	59653	23763	15924	5742	2229
LR999953.1	1300001	1400000	4168	60037	26729	10436	7027	2884
LR999953.1	1400001	1500000	3322	53172	22630	11517	5771	2303
LR999953.1	1500001	1600000	7200	47944	18575	9943	4866	2689
LR999953.1	1600001	1700000	4446	59996	22032	11759	7728	1399
LR999953.1	1700001	1800000	3020	61428	24742	14433	7990	638
LR999953.1	1800001	1900000	1707	60926	20010	11683	6100	8139
LR999953.1	1900001	2000000	3800	64653	20008	12977	7828	4387
LR999953.1	2000001	2100000	1348	72197	31338	11594	13390	2554
LR999953.1	2100001	2200000	8078	51939	17863	10935	7589	1876
LR999953.1	2200001	2300000	4354	48876	17339	8491	6319	2620
LR999953.1	2300001	2400000	5166	63088	33771	9006	5471	2042
LR999953.1	2400001	2500000	7420	51590	20888	10493	6687	905
LR999953.1	2500001	2600000	1397	59008	27128	13151	3601	1607
LR999953.1	2600001	2700000	3597	51741	15697	12185	3057	2998
LR999953.1	2700001	2800000	1406	49573	14187	5374	8748	7159
LR999953.1	2800001	2900000	0	49807	15191	1471	14466	10204
LR999953.1	2900001	3000000	0	54784	19325	542	16709	14703
LR999953.1	3000001	3100000	0	54422	16575	776	13938	17063
LR999953.1	3100001	3200000	2029	49901	14000	2833	14038	3136
LR999953.1	3200001	3300000	1862	48102	13846	9035	3371	6793
LR999953.1	3300001	3400000	5223	54362	18047	12591	8323	1691
LR999953.1	3400001	3500000	3814	53422	14595	2617	11751	13133
LR999953.1	3500001	3600000	249	46217	21537	1405	12303	5080
LR999953.1	3600001	3700000	3807	51051	8220	594	13102	20247
LR999953.1	3700001	3800000	3621	49865	21957	1030	12400	2256
LR999953.1	3800001	3900000	0	64538	42320	1439	5866	1448
LR999953.1	3900001	4000000	5239	43666	19954	1237	3876	1421
LR999953.1	4000001	4100000	1978	60294	32174	1316	3733	5784
LR999953.1	4100001	4200000	2755	59586	28513	591	12757	11370
LR999953.1	4200001	4300000	2639	50392	12517		12330	17205
LR999953.1	4300001	4400000	0	43012	14252	1040	10948	4563
LR999953.1	4400001	4500000	3004	41992	12716	1685	11872	6339
LR999953.1	4500001	4600000	0	46522	14426		14535	12369
LR999953.1	4600001	4700000	0	47990	16847	354	16905	5534
LR999953.1	4700001	4800000	8848	46622	20996	9117	3930	2820
LR999953.1	4800001	4900000	2823	64212	23237	14922	6143	1849
LR999953.1	4900001	5000000	5215	57632	27669	12148	6933	2119
LR999953.1	5000001	5100000	6307	56375	20785	11168	5862	7078
LR999953.1	5100001	5200000	5991	54477	16150	12341	5365	1974
LR999953.1	5200001	5300000	2520	54645	22167	11471	4364	2986
LR999953.1	5300001	5400000	4355	57532	21743	11898	5544	2414
LR999953.1	5400001	5500000	5842	54242	18367	13809	5694	1650
LR999953.1	5500001	5600000	5946	56215	21583	12552	7230	1887
LR999953.1	5600001	5700000	15908	35353	12195	4509	3356	4415
LR999953.1	5700001	5800000	7271	45856	21008	9651	5163	855
LR999953.1	5800001	5900000	2378	41784	24446	5080	2500	1218
LR999953.1	5900001	6000000	7987	54167	21109	7907	6658	4758
LR999953.1	6000001	6100000	3725	61834	22498	13406	10122	2061
LR999953.1	6100001	6200000	6038	59293	19277	8492	9159	4570
LR999953.1	6200001	6300000	1333	52363	19932	1378	15309	7578
LR999953.1	6300001	6400000	2250	57230	14174	1816	21690	7628
LR999953.1	6400001	6500000	0	63944	18676	8174	18699	2028
LR999953.1	6500001	6600000	0	66750	30196	13337	7674	2954
LR999953.1	6600001	6700000	1463	62768	25811	10777	4454	7783
LR999953.1	6700001	6800000	3276	67819	25234	14943	10058	3449
LR999953.1	6800001	6900000	6149	67482	27995	14926	9784	848
LR999953.1	6900001	7000000	2514	74222	29492	19106	8221	3143
LR999953.1	7000001	7100000	1877	63233	29779	12224	6777	4100
LR999953.1	7100001	7200000	2196	69700	32662	16485	6685	1654
LR999953.1	7200001	7300000	2438	63960	30618	15217	5982	2079
LR999953.1	7300001	7400000	6030	55179	20010	12039	7291	1821
LR999953.1	7400001	7500000	4538	52522	19985	12328	5578	3017
LR999953.1	7500001	7600000	0	51519	20094	12769	3766	1379
LR999953.1	7600001	7700000	4665	52437	16145	6436	5246	6733
LR999953.1	7700001	7800000	8710	50141	18288	9562	4806	2860
LR999953.1	7800001	7900000	2002	52876	21694	10535	4643	1292
LR999953.1	7900001	8000000	0	68194	31533	15053	6285	2492
LR999953.1	8000001	8100000	357	67048	38946	11823	2379	1822
LR999953.1	8100001	8178468	2932	37508	18318	6814	2423	912
LR999954.1	1	100000	4104	59078	25026	5904	3210	9678
LR999954.1	100001	200000	4670	44415	16941	8097	4876	1455
LR999954.1	200001	300000	0	49606	20809	13376	3909	954
LR999954.1	300001	400000	6727	46831	18262	9145	3324	732
LR999954.1	400001	500000	128	61131	24359	12676	3213	5131
LR999954.1	500001	600000	9015	45022	14415	9916	4096	4353
